aX,aY,aZ,gX,gY,gZ
-1.0031,1.4858,1.4504,58.9600,219.2993,-249.1455
-1.3477,-1.7954,-1.6440,-128.1738,428.2837,-576.0498
-1.0187,-3.7406,-2.9188,-230.1636,375.3051,-655.7006
-0.6123,-3.9999,-0.5503,-12.9395,-48.5229,-266.8457
-0.6252,-2.4731,1.0891,308.7769,-103.2104,292.9077
-0.3661,0.9924,0.7472,287.3535,12.8174,296.3867
-0.2426,1.1284,0.0193,97.0459,91.6748,6.9580
-0.3075,-0.8759,0.0032,61.8896,63.6597,-90.3320
-0.3647,-1.4021,0.3038,106.1401,57.7393,-59.6313
-0.4272,-0.7571,0.5835,129.8218,77.5146,-22.7661
-0.4803,-0.3772,0.7448,120.9717,119.3237,-40.2222
-0.6315,-0.3553,0.8292,93.6279,150.1465,-72.3877
-0.6985,-0.4363,0.6844,52.7954,207.6416,-117.9199
-0.8304,-0.5200,0.3313,43.0298,223.6938,-132.9346
-0.9216,-0.5366,0.2561,47.9126,237.0605,-152.6489
-1.1511,-0.4934,0.3525,68.4204,247.1313,-156.4941
-1.2390,-0.4933,0.3662,110.9009,291.0156,-159.1797
-1.3486,-0.5703,0.1940,121.5210,313.2324,-159.1797
-1.3766,-0.5717,0.0500,120.6665,338.6230,-154.9072
-1.4272,-0.5975,-0.2468,107.2998,339.1723,-153.6255
-1.4601,-0.6414,-0.2838,96.5576,318.9697,-142.7002
-1.5492,-0.6287,-0.2218,98.8769,310.7300,-129.8218
-1.5707,-0.5645,-0.2395,98.9990,309.7534,-107.0557
-1.5276,-0.5101,-0.5338,90.2100,311.3403,-103.0884
-1.4786,-0.5465,-0.7052,77.9419,285.1562,-94.2993
-1.3972,-0.4862,-0.7844,84.5337,259.2163,-82.5806
-1.3638,-0.4099,-0.7395,107.3608,210.8764,-66.7725
-1.2983,-0.4414,-0.6466,109.9853,191.4673,-67.3828
-1.2408,-0.5879,-0.6324,92.4683,160.0952,-60.6079
-1.2089,-0.5438,-0.6523,85.3882,148.2544,-48.2788
-1.1294,-0.3961,-0.7822,77.6367,128.0518,-29.4189
-1.0778,-0.3483,-0.7880,76.4771,91.7969,-27.3437
-0.9899,-0.3351,-0.7040,70.3735,72.6929,-27.5879
-0.9733,-0.2876,-0.6241,53.4668,45.5322,-27.6489
-0.9775,-0.2861,-0.5719,40.2222,38.7573,-30.0903
-0.9670,-0.2699,-0.5962,12.0239,27.2217,-31.6772
-0.9406,-0.2277,-0.7036,0.6714,20.2637,-33.7524
-0.9390,-0.2324,-0.7588,-24.2310,0.7324,-38.6963
-0.9497,-0.2823,-0.8433,-39.6729,-12.3901,-38.5132
-0.9630,-0.2898,-0.8661,-65.0635,-46.5698,-35.2783
-1.0065,-0.3662,-0.8475,-80.2002,-67.0776,-34.0576
-1.0295,-0.4030,-0.8301,-107.3608,-111.6943,-21.8506
-1.0721,-0.4036,-0.7640,-113.8306,-132.3242,-13.7329
-1.1063,-0.3605,-0.7922,-132.2021,-161.1938,2.6245
-1.2351,-0.2823,-0.7092,-130.7983,-184.0820,7.0801
-1.3556,-0.4663,-0.3049,-81.1157,-214.8437,7.1411
-1.3792,-0.5294,-0.2780,-170.2881,-200.1343,28.2593
-1.3384,-0.4132,-0.3796,-259.0942,-199.4629,41.8701
-1.3400,-0.3864,-0.4686,-277.4048,-208.4350,31.8603
-1.4055,-0.6528,-0.9126,-264.9536,-221.4355,34.6680
-1.4999,-0.5516,-0.8793,-189.2700,-288.9404,68.1763
-1.7072,-0.6406,-0.0099,-108.1543,-313.4155,72.4487
-1.6748,-0.7844,0.2732,-13.3057,-279.9683,80.4443
-1.5063,-1.0490,-0.1697,18.6157,-251.7090,92.2851
-1.4579,-0.9518,-0.4240,74.2188,-261.5967,135.9863
-1.3983,-0.3633,-0.4524,49.1333,-272.3389,145.2637
-1.3820,-0.1658,-0.5576,-58.7769,-271.7285,119.3237
-1.3743,-0.0345,-0.7163,-77.0874,-286.4380,98.5107
-1.3646,-0.0604,-0.6711,-57.4951,-331.5429,57.7393
-1.3512,-0.2457,-0.5360,-43.9453,-349.1211,40.3442
-1.3295,-0.4636,-0.1295,-17.2729,-373.7182,20.0806
-1.2927,-0.5234,0.2532,-5.6152,-373.5351,17.1509
-1.0947,-0.6643,1.0642,7.1411,-311.2183,10.4370
-0.9429,-0.7266,1.0966,-38.5132,-156.0059,4.8828
-0.6918,-0.7079,0.4100,-73.8525,-92.0410,6.3477
