aX,aY,aZ,gX,gY,gZ
-1.2478,-1.3376,-0.7332,-92.5293,423.9502,133.7280
-1.2178,-1.2284,-0.9440,-33.2031,419.3115,132.3853
-0.9564,-1.0228,-1.3867,-60.6689,391.1133,125.1831
-0.7800,-1.1395,-1.2015,-140.5029,293.6401,83.8623
-0.6025,-1.5957,-0.6382,-156.2500,266.4185,71.1670
-0.5990,-1.6952,-0.6412,-50.5371,256.5918,92.8345
-0.5826,-1.3455,-0.7706,59.1431,245.3003,120.3613
-0.5521,-0.9562,-0.8064,151.6724,213.8061,149.1699
-0.4259,-0.5770,-1.1049,131.8970,198.6084,138.4888
-0.2441,-0.5795,-1.4015,106.5063,153.3813,114.5630
-0.1521,-0.5081,-1.4572,103.9429,125.9155,113.3423
0.0375,-0.3707,-1.4642,91.9800,76.5991,110.9009
0.1073,-0.3091,-1.4259,77.6367,53.0395,106.0181
0.2626,-0.1663,-1.2225,58.1055,14.2822,90.4541
0.3564,-0.1741,-1.1425,49.0112,3.2349,79.1626
0.5519,-0.1753,-0.9379,30.6396,-20.4468,60.0586
0.6406,-0.1837,-0.7645,31.8603,-35.7666,50.2930
0.7507,-0.2216,-0.4824,39.6729,-47.7905,31.1890
0.7880,-0.2715,-0.4111,31.7993,-28.5034,21.4233
0.8341,-0.4470,-0.4177,16.0522,-17.9443,20.3857
0.8434,-0.5002,-0.4248,-5.6152,-8.3008,25.6958
0.8337,-0.4513,-0.4077,-3.9062,-3.7231,27.2217
0.8126,-0.4423,-0.4465,15.0757,9.0942,20.2637
0.7534,-0.4269,-0.5634,24.2310,12.4512,14.7095
0.7247,-0.4515,-0.6146,28.5645,11.6577,2.7466
0.6663,-0.5031,-0.6687,26.0010,8.9722,-0.7935
0.6393,-0.5219,-0.6859,18.9209,1.7090,-4.9438
0.6042,-0.5742,-0.7061,13.2446,-3.2349,-6.1646
0.6010,-0.6188,-0.6744,-1.2817,-16.7847,-6.2866
0.6090,-0.6942,-0.5104,-6.2256,-21.7895,-4.6997
0.6146,-0.7263,-0.4357,-10.0708,-21.6675,-0.9766
0.6187,-0.7540,-0.3649,-11.7798,-17.7612,2.3193
0.6152,-0.7212,-0.3711,-11.1084,-9.4604,8.2397
0.6099,-0.6432,-0.3831,-5.9814,-7.1411,7.7515
0.6093,-0.6196,-0.3810,4.6997,-3.0518,2.0142
0.6025,-0.6373,-0.4147,7.9346,-0.1221,-0.7324
0.5902,-0.6437,-0.5039,7.0190,3.3569,-0.5493
