aX,aY,aZ,gX,gY,gZ
-1.4492,0.2574,0.6919,68.9697,490.5395,83.6182
-0.9479,-0.0682,-0.2389,52.6733,449.3408,70.0684
-0.6901,-0.1901,-0.1775,7.6904,347.2900,83.9233
-0.4760,0.0415,0.3014,10.5591,320.0073,96.4355
-0.4282,0.0957,0.3047,9.4604,303.4058,95.0317
-0.3033,-0.0223,0.1005,-3.1128,294.4946,93.4448
-0.2679,0.0702,-0.0875,-12.2070,269.2261,96.8018
-0.1333,0.2590,-0.3655,-18.2495,246.7041,88.9282
0.0677,0.0768,-0.3414,-33.7524,194.7632,66.7725
0.1423,-0.0116,-0.1309,-45.4102,170.7764,66.3452
0.1731,0.1217,0.3279,-70.7397,156.4941,79.1016
0.1393,0.2949,0.1005,-68.5425,173.9502,81.7871
0.2045,0.2593,-0.6185,-67.8101,178.2226,60.7300
0.2838,0.2081,-0.7101,-70.6177,150.5127,52.6123
0.4136,0.2719,-0.5195,-54.0161,89.7827,50.5981
0.4645,0.2773,-0.4193,-39.3677,69.8242,47.8516
0.5599,0.2609,-0.1619,-18.1274,43.5791,42.7246
0.6011,0.3192,-0.0284,-7.4463,38.0249,40.5884
0.6737,0.4191,-0.0923,-3.3569,42.1143,36.9873
0.7104,0.4673,-0.2078,2.5635,37.9639,26.7334
0.8002,0.5050,-0.3296,5.4932,28.1372,20.0195
0.8527,0.4955,-0.3003,11.4746,4.8828,7.2021
0.9261,0.4667,-0.2738,15.1367,-3.5400,2.0142
0.9500,0.4398,-0.2723,20.2637,-19.2871,-4.8218
0.9899,0.4044,-0.1599,19.7754,-27.0386,-5.3101
1.0101,0.4027,-0.0581,9.9487,-35.2173,-3.1738
1.0375,0.4072,0.0612,5.4321,-33.4473,-1.8921
1.0326,0.4341,0.0370,4.5776,-27.4658,-2.4414
1.0118,0.4132,-0.0602,5.7373,-28.6865,-5.3711
1.0067,0.3701,-0.0706,2.8076,-41.6260,-9.3384
1.0118,0.2925,0.0629,-1.2207,-49.7436,-8.7891
1.0117,0.2742,0.1639,3.4790,-56.1523,-7.1411
1.0043,0.2572,0.3135,10.4980,-54.0771,-7.6904
1.0029,0.2336,0.3497,16.7847,-46.6919,-9.5825
1.0006,0.1605,0.3923,13.2446,-44.6777,-8.4839
0.9983,0.1501,0.4387,0.3662,-42.9077,-2.3193
0.9895,0.1772,0.5405,-3.4790,-40.0391,-0.3052
0.9873,0.1713,0.5546,-1.5869,-29.2358,-0.8545
0.9789,0.1594,0.5161,0.7935,-24.0478,-0.4883
0.9719,0.1809,0.4918,2.9297,-17.8833,1.3428
0.9604,0.2048,0.4723,3.7842,-16.1133,1.4648
0.9563,0.2134,0.4745,4.6997,-12.1460,1.4648
0.9480,0.2161,0.4611,4.6387,-9.2773,1.1597
0.9417,0.2150,0.4283,8.5449,-3.6011,0.3052
0.9268,0.2065,0.3599,10.9253,-2.6855,0.3052
0.9237,0.2126,0.3710,6.3477,-4.3945,2.2583
0.9240,0.2306,0.3962,1.7700,-3.6621,2.9907
0.9197,0.2375,0.3651,0.1221,-0.5493,2.6245
0.9091,0.2552,0.2974,1.2817,-1.0376,1.8921
0.9103,0.2491,0.2880,1.8921,-5.0659,0.2441
0.9132,0.2428,0.2928,3.4790,-6.8359,-0.1831
0.9153,0.2307,0.3085,7.0190,-9.4604,-0.6714
0.9142,0.2284,0.3243,7.3242,-10.0098,0.0610
0.9104,0.2355,0.3138,8.1787,-11.6577,0.3052
0.9032,0.2390,0.2936,8.2397,-13.8550,-0.1221
0.9050,0.2303,0.3125,6.4087,-19.3481,-0.7935
0.9058,0.2291,0.3527,6.5918,-20.7520,-0.5493
0.9049,0.2321,0.3712,5.7983,-21.9116,-0.1221
0.9038,0.2268,0.3978,3.6621,-21.9727,0.1221
