timestamp,aX,aY,aZ,gX,gY,gZ
0,0.9403,-0.4552,2.9777,-16.9067,-86.4258,47.6074
10,0.8098,0.0723,2.3846,71.3501,13.6719,51.8799
20,0.7062,0.2449,1.9003,100.9521,134.8877,25.3906
30,0.6462,0.2064,1.2767,80.2002,153.4424,9.7046
40,0.6837,0.0557,1.1481,37.5977,150.0244,-9.4604
50,0.7784,-0.1443,1.1091,31.0059,140.2588,-13.3667
60,0.8062,-0.2012,1.116,51.8799,140.8081,-21.4844
70,0.8438,-0.3475,0.972,60.2417,150.9399,-21.3623
80,0.855,-0.3373,0.8942,48.7671,168.1518,-6.4697
90,0.8492,-0.2422,0.7504,32.0435,176.1474,-0.7935
100,0.8458,-0.2783,0.609,0.4883,189.209,2.5635
110,0.8582,-0.3262,0.2924,-3.1738,184.9975,6.5308
120,0.8772,-0.286,0.2369,-5.0659,159.6069,12.085
130,0.9139,-0.2922,0.3104,-13.3057,148.7427,10.7422
140,0.9242,-0.3501,0.3878,-35.3394,142.7612,12.6953
150,0.9131,-0.3916,0.4897,-41.4429,148.6816,19.043
160,0.8909,-0.3464,0.4731,-36.1938,168.3349,33.4473
170,0.8213,-0.2579,0.3494,-32.5317,176.5747,37.1094
180,0.7908,-0.2189,0.2587,-27.2217,186.2793,38.4521
190,0.7513,-0.1605,0.1144,-28.5645,188.2934,36.6821
200,0.7363,-0.1434,0.0441,-28.3203,190.7959,31.5552
210,0.6987,-0.1104,-0.0521,-26.062,191.2231,28.9917
220,0.6682,-0.1033,-0.0804,-22.3999,196.4722,23.3765
230,0.5919,-0.0656,-0.2155,-18.9819,201.477,21.3623
240,0.5521,-0.0212,-0.3083,-10.8032,205.3223,16.4185
250,0.473,0.0453,-0.4171,-9.0942,203.7964,11.9629
260,0.4285,0.0566,-0.4434,-8.728,204.956,2.0752
270,0.3301,0.1064,-0.5872,-6.958,210.022,-1.8311
280,0.2831,0.1539,-0.7321,-2.4414,214.2334,-9.7046
290,0.1925,0.2506,-0.8973,-2.0142,205.9326,-16.1133
300,0.1371,0.2716,-0.8964,3.8452,185.3027,-35.5225
310,0.0059,0.3417,-0.9447,11.2305,180.0537,-45.7764
320,-0.0608,0.3923,-1.0249,18.9209,170.6543,-68.7256
330,-0.1907,0.4098,-1.2156,16.1133,161.1328,-82.3364
340,-0.2589,0.3794,-1.2797,4.2725,128.7842,-108.7646
350,-0.4102,0.343,-1.2819,1.6479,109.4971,-120.3003
360,-0.501,0.358,-1.2612,7.9956,77.4536,-144.9585
370,-0.7111,0.4052,-1.3206,14.8926,64.209,-161.1938
380,-0.8324,0.4194,-1.3947,36.1938,31.8603,-206.8481
