timestamp,aX,aY,aZ,gX,gY,gZ
0,1.0796,0.863,3.9686,-66.5283,-60.4858,77.0264
10,0.6897,1.1683,3.9999,22.8882,195.7397,-10.5591
20,-0.292,0.303,2.5958,27.8931,401.8554,-73.9136
30,-0.4177,-0.4015,0.7252,-35.9497,573.7305,-97.5952
40,0.1023,-0.9227,-2.2651,-64.1479,485.0464,-62.7441
50,0.4215,-0.749,-2.215,-60.6689,139.3433,-0.7324
60,0.6536,-0.4419,-0.3123,-46.3867,32.4097,0.3052
70,0.6688,-0.5228,-0.0771,-22.2778,24.5972,-10.9253
80,0.6696,-0.5709,-0.3715,-22.2168,26.3672,3.479
90,0.661,-0.2955,-0.3627,-19.3481,-6.5918,43.1519
100,0.6498,0.131,-0.1733,-7.7515,-20.752,44.4946
110,0.6458,0.1608,-0.1581,18.7378,-37.5366,29.1138
120,0.6383,0.1289,-0.1385,22.2168,-48.7061,25.7568
130,0.6387,0.1256,-0.0624,16.1743,-76.6602,27.71
140,0.665,0.1655,0.2225,17.7612,-89.0503,28.5645
150,0.6881,0.2144,0.3969,15.1367,-102.8442,23.9258
160,0.7438,0.2657,0.7271,13.977,-104.126,16.7847
170,0.7817,0.2527,0.8676,-5.249,-100.4639,1.0376
180,0.8967,0.1479,1.235,-19.7754,-96.8018,-4.3335
190,0.951,0.0989,1.4354,-47.6685,-73.7305,-4.8218
200,1.0436,0.1232,1.8893,-53.1616,-49.7436,-3.1738
210,1.066,0.14,2.0729,-52.2461,27.771,-8.9111
220,1.0186,0.1154,2.0286,-47.4243,72.998,-13.6719
230,0.9624,-0.0411,1.6021,-43.2739,143.9209,-22.583
240,0.9816,-0.1526,1.5184,-49.0112,160.7666,-24.0478
250,1.0436,-0.2894,1.614,-69.8242,182.8003,-15.7471
260,1.0337,-0.3301,1.6871,-80.4443,225.5249,-3.479
270,0.8492,-0.2788,1.5031,-80.9326,259.3994,4.5776
280,0.7268,-0.2708,1.2178,-104.7363,328.6133,18.0664
290,0.5596,-0.2365,0.6279,-120.2393,350.5249,24.7192
300,0.512,-0.1759,0.441,-127.1973,351.5014,30.3345
310,0.4193,-0.1427,0.2433,-128.1738,345.52,26.5503
320,0.3761,-0.2036,0.1288,-141.9678,345.2148,18.3105
330,0.2554,-0.2219,-0.1764,-147.2168,347.1679,20.4468
340,0.2002,-0.174,-0.2963,-157.4097,337.2192,21.5454
350,0.1034,-0.1573,-0.3834,-155.6396,327.3315,16.7236
360,0.0457,-0.11,-0.4332,-135.7422,314.3311,8.2397
370,-0.1129,0.0269,-0.5806,-127.6245,311.9507,1.5259
380,-0.1821,0.0707,-0.704,-111.7554,311.5845,-18.1885
390,-0.313,0.1309,-1.0172,-94.1772,304.8096,-30.0903
400,-0.3728,0.1576,-1.2014,-70.6787,275.5737,-45.8984
410,-0.4695,0.2139,-1.4744,-70.3735,252.1362,-50.8423
420,-0.5142,0.2455,-1.4934,-54.9927,198.6694,-63.7207
