timestamp,aX,aY,aZ,gX,gY,gZ
750,0.3528,-0.4408,0.8326,-59.082,46.0205,20.9351
760,0.3909,-0.5212,0.7322,-55.2368,44.4946,21.4844
770,0.4022,-0.5035,0.6833,-49.8657,39.978,26.6113
780,0.426,-0.4033,0.6304,-50.293,35.7666,29.1748
790,0.4393,-0.3342,0.6442,-52.1851,25.6348,28.9307
800,0.4717,-0.2738,0.6874,-57.6172,22.7661,24.231
810,0.4891,-0.2938,0.7144,-64.7583,21.3013,13.0615
820,0.5167,-0.3513,0.752,-61.2183,22.8882,9.7656
830,0.5197,-0.3594,0.7466,-48.1567,28.0151,8.3618
840,0.5045,-0.3359,0.7137,-42.7246,29.9683,8.1787
850,0.4924,-0.3229,0.6919,-35.7056,29.8462,7.2021
860,0.4753,-0.2952,0.6791,-32.0435,27.5269,6.4697
870,0.4811,-0.3093,0.699,-33.3252,23.0103,2.7466
880,0.5059,-0.3275,0.771,-33.6304,22.583,1.77
890,0.5148,-0.3082,0.7804,-18.5547,27.2827,-0.7935
900,0.5348,-0.3219,0.734,-11.9629,29.9683,-3.479
910,0.5464,-0.3278,0.7323,-16.7236,30.8228,-5.0659
920,0.5496,-0.2515,0.7653,-20.6299,31.0669,-5.5542
930,0.5437,-0.2308,0.7595,-19.9585,34.1187,-14.4043
940,0.5521,-0.3254,0.7516,-22.8882,34.8511,-19.104
950,0.5594,-0.3405,0.7833,-34.729,35.8887,-18.2495
960,0.5585,-0.2714,0.8271,-34.8511,38.8184,-18.4937
970,0.5621,-0.2904,0.8065,-34.668,46.0205,-27.832
980,0.5781,-0.3777,0.7749,-37.1094,47.2412,-30.4565
990,0.5776,-0.3794,0.7646,-41.5039,48.1567,-28.6255
