timestamp,aX,aY,aZ,gX,gY,gZ
0,0.202,0.4067,3.9999,-91.3086,65.0635,49.9268
10,-0.1646,0.6775,3.9999,59.7534,365.4174,-4.5776
20,-0.8254,0.2089,2.6022,72.0215,477.8442,-50.415
30,-0.9229,-0.1737,1.7087,66.3452,540.4663,-72.1436
40,-0.7021,-0.385,0.515,70.1294,524.5972,-51.0254
50,-0.5092,-0.3262,0.0312,60.6689,456.7871,-13.1836
60,-0.0881,-0.2589,-0.6835,55.1758,398.4985,-2.6855
70,0.0887,-0.1887,-0.6964,40.0391,251.2207,15.4419
80,0.2992,-0.1025,-0.255,15.3809,191.1011,19.8975
90,0.3651,-0.1338,0.0081,-46.2036,120.3613,24.4751
100,0.4475,-0.1864,0.5491,-67.5049,105.3467,29.2969
110,0.4404,-0.1002,0.7294,-66.6504,114.9292,43.457
120,0.4021,0.2061,0.7394,-58.2275,130.9204,43.335
130,0.4036,0.2439,0.6454,-60.6079,155.9448,20.3247
140,0.4597,0.1732,0.4988,-62.3169,159.9731,8.606
150,0.5089,0.1434,0.5284,-64.1479,154.8462,-5.249
160,0.6027,0.0751,0.9058,-67.8101,153.8086,-10.0098
170,0.5968,0.1094,1.0764,-56.7017,192.3828,-17.7002
180,0.4991,0.1733,0.8691,-49.0112,227.6001,-26.4893
190,0.4602,0.136,0.5908,-57.312,273.6816,-51.6357
200,0.4473,-0.0292,0.1288,-63.4766,277.771,-62.3169
210,0.4531,-0.0968,-0.0323,-66.7725,267.0898,-74.4019
220,0.4648,-0.1392,-0.2657,-62.5,259.4604,-77.8198
230,0.4694,-0.1649,-0.344,-52.8564,243.164,-86.1206
240,0.4662,-0.233,-0.496,-44.8608,235.0464,-88.9893
250,0.4586,-0.2478,-0.5651,-29.2969,217.7734,-90.332
260,0.4437,-0.3104,-0.7197,-23.5596,209.7778,-91.4307
270,0.4442,-0.3555,-0.8153,-7.4463,192.1997,-88.8672
280,0.4442,-0.3612,-1.0193,-0.1221,181.0303,-84.2895
290,0.4424,-0.3445,-1.1188,4.3945,151.3672,-77.3926
300,0.4451,-0.3086,-1.2505,5.6152,132.019,-75.2563
310,0.4581,-0.2716,-1.2794,6.7139,90.6372,-72.7539
320,0.4631,-0.2545,-1.2816,10.6812,71.7163,-73.1201
330,0.458,-0.2062,-1.3146,27.1606,38.5132,-78.3081
340,0.4484,-0.2084,-1.3528,34.9121,21.8506,-83.9844
350,0.4507,-0.3424,-1.3804,42.6025,-18.6157,-98.8769
360,0.459,-0.4171,-1.3499,45.8374,-66.5894,-104.6143
370,0.4738,-0.4689,-1.1963,43.2739,-90.0268,-102.9053
380,0.4764,-0.468,-1.0948,39.978,-127.5635,-97.6562
390,0.4575,-0.3982,-0.9502,44.4946,-139.4043,-97.3511
400,0.4066,-0.2847,-1.0411,74.9512,-151.9165,-113.9526
410,0.0874,-0.087,-1.9192,105.7739,-164.7339,-139.2822
420,-0.2551,-0.171,-2.6738,164.917,-263.4888,-226.0132
