timestamp,aX,aY,aZ,gX,gY,gZ
0,0.4874,-1.7668,3.9999,-214.1723,-389.9536,-135.6201
10,0.6158,-1.6117,3.9999,-7.6904,-85.6323,15.3809
20,0.3981,-0.4258,3.0387,75.1953,59.6924,46.875
30,0.2917,-0.0947,2.1279,118.2251,202.0264,18.9209
40,0.3866,-0.1799,1.0901,95.2148,205.8105,-1.77
50,0.4924,-0.3638,1.1217,69.3359,174.3164,-13.977
60,0.5675,-0.4243,1.3481,84.1064,177.124,-6.897
70,0.569,-0.3446,1.2102,102.2949,217.9565,2.1973
80,0.6134,-0.3271,0.704,85.2051,233.7036,2.1973
90,0.647,-0.369,0.48,28.5645,227.7222,8.3618
100,0.694,-0.4276,0.2734,2.1362,211.6089,14.2822
110,0.7045,-0.4325,0.2423,-17.7612,181.5796,20.813
120,0.7179,-0.4742,0.1969,-18.0054,168.8843,20.3247
130,0.7412,-0.5557,0.2238,-28.3813,145.0806,22.522
140,0.7964,-0.5789,0.4526,-28.8086,137.8174,30.8228
150,0.796,-0.4447,0.5369,-17.5781,147.0947,44.8608
160,0.7845,-0.3273,0.4248,-19.043,158.6914,41.2598
170,0.79,-0.3724,0.3158,-15.3809,169.3725,34.6069
180,0.8052,-0.3336,0.1873,-9.3994,167.2973,38.208
190,0.8176,-0.2826,0.1738,-9.8877,159.79,40.6494
200,0.8365,-0.2203,0.2183,-10.0708,157.959,37.4756
210,0.8384,-0.2285,0.2286,-6.4087,163.5132,27.5269
220,0.8304,-0.2872,0.1625,-5.3711,169.0063,24.9634
230,0.818,-0.2859,0.106,-4.1504,179.0771,25.6348
240,0.7844,-0.2957,-0.0104,-4.0283,181.9458,25.5127
250,0.7692,-0.3026,-0.0614,-2.0142,182.6782,26.4282
260,0.7539,-0.2883,-0.1906,0.5493,181.9458,27.0386
270,0.7538,-0.2887,-0.251,3.2959,176.1474,27.4658
280,0.7682,-0.3457,-0.223,3.6011,171.4477,29.1748
290,0.7577,-0.3257,-0.17,12.9395,172.7905,39.6118
300,0.698,-0.2335,-0.2791,15.686,180.1758,43.0298
310,0.6793,-0.2175,-0.3778,13.3057,184.021,42.6636
320,0.6521,-0.2228,-0.4355,18.7378,179.3213,41.687
330,0.6313,-0.1597,-0.4937,32.4097,175.4761,42.1143
340,0.5939,-0.0419,-0.738,28.9307,173.0347,39.1235
350,0.5833,-0.0133,-0.825,19.6533,151.7334,31.189
360,0.5338,0.0637,-0.851,19.165,137.207,27.3437
370,0.4988,0.0994,-0.8346,12.7563,116.272,18.1885
380,0.3954,0.1781,-0.9263,14.2212,110.8398,11.2915
390,0.3351,0.1919,-1.036,22.7661,94.9707,-6.897
400,0.2069,0.1852,-1.2368,26.3062,80.8716,-14.7095
410,0.1395,0.2054,-1.324,26.3672,47.1191,-24.0478
420,-0.0073,0.2952,-1.5167,21.6675,27.0996,-28.1982
430,-0.0858,0.3538,-1.5879,13.1226,-26.6113,-43.5791
440,-0.2388,0.4755,-1.7006,12.6953,-57.4951,-56.4575
450,-0.4042,0.6288,-2.0773,9.2773,-122.3755,-92.7734
460,-0.5988,0.7526,-2.4583,5.8594,-163.147,-117.4927
470,-1.2971,0.8379,-3.2852,6.7139,-314.0259,-200.5615
480,-1.8431,0.6866,-3.2762,4.7607,-607.7271,-323.1811
490,-3.2294,0.1144,-1.783,-4.0894,-773.0712,-383.0566
500,-3.8285,-0.3997,-0.7886,-67.0776,-987.976,-463.7451
510,-3.9999,-2.0946,0.8719,-138.1226,-1034.3018,-461.1816
520,-3.9999,-3.3898,2.071,-431.5796,-1093.811,-269.8975
530,-3.6985,-3.9504,3.9999,-515.2588,-1066.9556,6.4697
540,-3.0891,-2.5516,3.9999,-265.0757,-781.0058,526.8555
550,-1.369,0.3206,3.9883,-33.4473,-594.2993,523.4985
560,-0.6785,0.125,3.9296,147.2778,-253.3569,224.7925
570,-0.178,-0.9153,2.9358,157.5317,-127.8686,164.0014
580,-0.1954,-0.6941,2.1836,166.3818,-44.4946,211.914
590,-0.1621,0.136,1.5591,140.3198,-50.7812,218.6889
600,-0.1018,0.2703,1.5616,93.2007,-54.5654,163.7573
610,0.0354,0.0417,1.5468,72.7539,-45.3491,132.1411
620,0.0956,-0.0708,1.5172,39.2456,-29.2969,101.6235
630,0.1962,-0.0112,1.5306,30.0903,-24.1089,94.4214
640,0.231,0.0443,1.5464,11.5967,-5.4321,66.2231
650,0.2529,0.0076,1.4788,0.2441,9.3994,47.3633
660,0.2397,-0.0548,1.4076,-20.6299,40.5884,14.6484
670,0.1973,-0.2399,1.2394,-29.0527,54.6265,1.2817
680,0.1847,-0.3645,1.1315,-34.729,78.5522,-16.5405
690,0.1924,-0.5946,0.9078,-30.7617,84.1064,-17.8223
700,0.2015,-0.6437,0.8094,-19.7144,82.7026,-4.5776
710,0.225,-0.5514,0.6526,-13.5498,76.6602,4.7607
720,0.2424,-0.4764,0.6152,-13.1836,61.3403,13.4277
730,0.2838,-0.3584,0.6055,-16.5405,54.9316,13.0615
740,0.3015,-0.3281,0.61,-22.1558,43.9453,5.4321
750,0.335,-0.3689,0.6439,-26.6113,38.5742,0.3052
760,0.3456,-0.3881,0.6744,-28.1982,29.7241,-5.3711
770,0.3571,-0.4181,0.7151,-25.1465,27.4048,-7.3853
780,0.3679,-0.4404,0.7345,-20.1416,24.9634,-9.1553
790,0.3719,-0.4271,0.7435,-18.3105,23.8647,-8.606
800,0.3877,-0.4747,0.7507,-17.8833,22.2168,-10.1929
810,0.3983,-0.5109,0.7615,-16.8457,19.7754,-7.8735
820,0.4102,-0.4924,0.7728,-12.5122,19.165,-5.127
830,0.4177,-0.4899,0.77,-7.019,18.0664,-2.9907
840,0.4357,-0.4667,0.785,-6.8359,16.6016,-1.8311
850,0.4391,-0.4467,0.7992,-5.7373,15.625,-2.6245
860,0.4351,-0.467,0.7743,-6.6528,15.7471,-4.4556
870,0.4352,-0.4873,0.7659,-11.6577,11.4746,-4.8218
880,0.4346,-0.4777,0.7926,-11.7187,9.3994,-3.6621
