timestamp,aX,aY,aZ,gX,gY,gZ
0,-0.5212,0.6437,-4.0,20.0195,13.2446,-86.9751
10,-1.0612,0.3759,-3.8361,-112.3047,-553.3447,-124.3286
20,-1.7875,-0.205,-0.4628,-167.7246,-783.8134,-116.5771
30,-1.5459,-0.9132,1.4557,-325.1342,-849.9145,-53.4058
40,-0.2799,-1.5408,3.9999,-361.3891,-761.2304,44.8608
50,0.2194,-0.6097,3.9999,-76.9043,-404.7241,224.6704
60,0.4867,0.9539,3.8555,95.7031,-135.9863,177.6123
70,0.3804,0.5662,3.0865,130.3711,259.8877,-23.6816
80,0.3362,-0.2651,0.9153,110.3516,277.2827,-46.4478
90,0.4595,-0.2291,0.5902,84.8389,144.2261,-9.4604
100,0.699,0.0966,1.2449,70.2515,96.4966,0.061
110,0.7671,0.1915,1.4592,54.6265,124.8779,-13.977
120,0.8241,0.1494,1.182,48.7061,160.9497,-24.0478
130,0.8218,0.0948,0.9022,21.8506,202.9419,-32.4097
140,0.8134,-0.1417,0.3942,-3.3569,202.0874,-33.8135
150,0.8142,-0.287,0.2548,-47.6074,171.2036,-26.9775
160,0.8221,-0.4613,0.1837,-59.3262,151.8555,-19.9585
170,0.838,-0.5002,0.2483,-77.8198,117.5537,-6.5308
180,0.8817,-0.4707,0.5137,-83.374,108.1543,0.3662
190,0.8992,-0.4205,0.6094,-85.3271,116.394,10.6201
200,0.9045,-0.3271,0.5547,-79.5898,128.6011,12.4512
210,0.8883,-0.3105,0.4594,-52.9175,145.4468,13.6108
220,0.8728,-0.2766,0.2837,-42.6025,146.4844,15.3198
230,0.8805,-0.2273,0.2454,-46.3257,137.8784,18.7988
240,0.9197,-0.1598,0.2979,-51.8188,132.8735,17.334
250,0.9286,-0.1354,0.3315,-50.8423,135.8032,11.7187
260,0.9221,-0.1172,0.2847,-49.8047,142.6392,7.3853
270,0.9163,-0.1486,0.259,-46.2646,154.541,-1.0376
280,0.8926,-0.1868,0.1985,-41.3818,160.4004,-2.5635
290,0.8809,-0.2062,0.1552,-34.668,170.8374,-3.7231
300,0.8538,-0.2419,0.0366,-30.3345,173.706,-3.2349
310,0.8447,-0.2577,-0.0222,-34.9731,172.7295,-1.8311
320,0.8385,-0.299,-0.0295,-40.0391,170.166,-1.0376
330,0.8026,-0.2697,0.0526,-35.8276,173.2178,1.0986
340,0.7618,-0.243,0.0614,-21.2402,181.3965,0.6104
350,0.6799,-0.2852,-0.0581,13.977,206.8481,-2.6245
360,0.6262,-0.3138,-0.1315,34.4849,217.2851,-1.5869
370,0.5098,-0.2281,-0.2855,62.9883,235.5347,12.0239
380,0.4456,-0.1814,-0.3965,69.7632,244.4458,18.7378
390,0.3075,-0.0415,-0.6683,76.2329,254.6387,29.1138
400,0.23,0.0818,-0.7739,70.3125,252.7466,31.1279
410,0.0894,0.4141,-0.8994,51.8188,241.0278,23.1934
420,0.0175,0.5176,-0.9386,42.6025,235.3515,8.9111
430,-0.1945,0.5537,-1.1466,40.4663,233.3984,-32.4707
440,-0.3275,0.5646,-1.3212,41.8701,224.7314,-71.4722
450,-0.5731,0.6727,-1.7155,38.3301,211.3647,-90.21
460,-0.6859,0.7034,-1.9397,26.001,161.9873,-136.8408
470,-0.8705,0.5176,-2.3735,11.5356,120.3003,-162.7807
480,-0.9471,0.4084,-2.4498,-7.5684,1.2207,-208.0078
490,-1.1346,0.3029,-2.2495,0.1831,-59.6313,-233.9477
500,-1.2417,0.2185,-2.1174,38.5132,-152.6489,-304.8096
510,-1.4922,-0.0272,-2.149,54.9927,-189.9414,-342.2241
520,-1.673,-0.1825,-2.3684,44.9829,-283.8745,-408.2641
530,-2.2045,-0.666,-2.8198,15.1978,-362.1826,-435.3637
540,-2.6073,-0.9717,-2.8065,-24.353,-586.792,-475.5249
550,-3.6273,-1.7837,-2.0433,-29.48,-712.4023,-488.5254
560,-3.9954,-2.286,-1.3041,-59.2651,-919.4335,-466.9189
570,-3.9999,-3.5017,0.3851,-67.688,-982.727,-423.2177
580,-3.9999,-3.9891,1.2777,-77.0264,-1031.311,-243.8965
590,-3.473,-3.9999,3.0068,-99.3652,-1002.4413,-81.7261
600,-2.3611,-3.4987,3.3943,-135.0098,-798.8281,288.8794
610,-1.9902,-2.6987,2.8005,-100.2197,-654.9072,406.311
620,-1.5819,-1.2938,1.7543,84.6558,-480.7739,435.791
630,-1.442,-1.2017,1.7349,203.9184,-461.6089,339.2944
640,-1.3562,-1.5299,1.9611,175.9033,-454.2846,328.247
650,-1.3534,-1.3616,2.0675,84.3506,-421.4477,391.8457
660,-1.0826,-0.5192,2.4336,75.6226,-394.9585,411.9262
670,-0.8271,-0.2129,2.5803,108.2764,-304.2603,362.854
680,-0.4607,-0.0138,2.4304,116.8823,-247.3755,318.6035
690,-0.4146,0.0051,2.1561,88.9282,-155.3955,255.0049
700,-0.3967,0.1144,1.6914,53.2837,-130.7373,236.3891
710,-0.3676,0.1823,1.5739,7.5073,-112.7319,199.646
720,-0.2007,0.2084,1.635,-4.0283,-108.6426,176.9409
730,-0.1151,0.1643,1.6611,-16.9678,-79.834,133.728
740,0.0132,0.1112,1.525,-12.5732,-60.0586,117.4316
750,0.0536,0.1206,1.4119,-0.4883,-26.2451,92.2851
760,0.124,0.1646,1.1793,-0.9766,-13.6719,80.8105
770,0.1658,0.1816,1.0887,-18.4937,-2.8687,55.542
780,0.254,0.144,1.0299,-30.1514,-2.4414,41.3208
790,0.295,0.0658,1.042,-44.3726,2.8076,16.0522
800,0.3617,-0.0885,1.0311,-42.1753,8.9111,8.7891
810,0.3821,-0.1322,0.9982,-28.7476,22.4609,2.9907
820,0.3971,-0.1654,0.8888,-22.3389,27.771,1.8311
830,0.4021,-0.1785,0.8357,-16.5405,29.7852,-0.7935
840,0.4233,-0.2187,0.7947,-17.1509,27.0996,-1.77
850,0.4346,-0.2338,0.7948,-18.4937,21.4233,-2.6245
860,0.4585,-0.2631,0.7993,-18.6768,19.165,-2.6855
870,0.4684,-0.264,0.8051,-19.4092,14.8926,-0.8545
880,0.4775,-0.2397,0.824,-19.8364,13.1226,-0.1831
890,0.4781,-0.2361,0.8352,-16.9678,11.7187,-0.061
900,0.4801,-0.2368,0.8511,-13.4888,11.4746,-0.1221
910,0.4791,-0.2325,0.855,-8.4229,12.146,-0.4272
920,0.4757,-0.2113,0.8457,-7.4463,12.6343,-1.0986
930,0.4751,-0.2152,0.8361,-8.9111,12.085,-3.479
940,0.4762,-0.2268,0.8226,-10.3149,11.1084,-4.1504
950,0.4742,-0.2289,0.8221,-11.7187,8.1787,-4.8218
960,0.4735,-0.2417,0.8234,-11.8408,6.8359,-4.9438
970,0.4775,-0.2587,0.855,-15.3198,4.4556,-4.3945
980,0.4777,-0.256,0.8676,-15.1367,4.5776,-3.6621
990,0.4767,-0.25,0.875,-12.3901,6.2256,-2.7466
