timestamp,aX,aY,aZ,gX,gY,gZ
620,-0.0463,-0.4912,3.1628,165.9546,-327.4536,347.9614
630,0.1373,-0.6625,2.6875,226.6235,-185.791,203.125
640,0.1428,-0.9011,1.8145,217.6514,-154.1138,187.8662
650,0.0814,-0.7072,1.6342,158.6914,-141.1133,222.6562
660,0.0507,-0.2706,1.5503,126.0376,-136.8408,230.7129
670,0.1187,-0.2388,1.5701,79.7119,-121.582,216.8579
680,0.2804,-0.2107,1.618,67.1997,-106.5063,214.7217
690,0.333,0.2524,1.493,49.6216,-60.0586,218.0786
700,0.3673,0.4963,1.4121,57.8613,-40.4663,204.2847
710,0.4291,0.566,1.2538,27.4048,-17.1509,132.8735
720,0.4478,0.49,1.1909,3.9062,-9.9487,96.7407
730,0.4677,0.25,1.1511,-26.2451,-1.2817,43.6401
740,0.4756,0.1261,1.1254,-32.1045,5.4321,26.3672
750,0.4865,-0.0377,0.9869,-33.02,24.292,6.6528
760,0.4939,-0.0875,0.9092,-31.0669,31.4331,0.9766
770,0.5342,-0.1472,0.8188,-25.2075,36.1328,-5.0659
780,0.5546,-0.146,0.7921,-14.8315,38.0249,-7.5684
790,0.5804,-0.119,0.7079,-10.6201,39.1235,-10.1318
800,0.5875,-0.1211,0.6663,-11.7798,36.3159,-18.3716
810,0.6042,-0.179,0.6265,-16.1133,32.5928,-22.3389
820,0.6129,-0.228,0.6332,-22.583,24.353,-27.0386
830,0.6213,-0.3158,0.6619,-20.3857,21.6675,-27.3437
840,0.6259,-0.3557,0.6605,-8.9111,19.6533,-25.4517
850,0.6381,-0.3954,0.6427,-3.479,18.5547,-23.1934
860,0.6436,-0.3885,0.6339,4.3945,14.6484,-17.2119
870,0.6559,-0.3528,0.6333,4.2725,11.9629,-14.7705
880,0.6611,-0.3302,0.6387,-2.4414,6.958,-12.8174
890,0.6688,-0.3086,0.6547,-6.3477,4.5776,-13.7329
900,0.6716,-0.3246,0.6672,-14.0991,0.6104,-16.7847
910,0.6696,-0.3699,0.6866,-14.8315,-0.4883,-17.0288
920,0.6661,-0.3816,0.6847,-13.0615,-2.3804,-14.8926
930,0.6656,-0.4213,0.7059,-14.2212,-3.7231,-13.3057
940,0.6642,-0.4314,0.7332,-9.7046,-4.5166,-7.3242
950,0.6527,-0.4022,0.7365,-0.7935,-3.479,-4.3945
960,0.6478,-0.3877,0.7231,5.3101,-2.9297,-0.7324
970,0.6464,-0.3481,0.7485,0.6714,-3.7842,0.9766
980,0.6448,-0.303,0.7692,-3.6621,-3.479,1.2207
990,0.6389,-0.2971,0.7582,-0.1831,-1.9531,-2.0752
