timestamp,aX,aY,aZ,gX,gY,gZ
710,0.1503,-0.8934,0.5366,-14.5264,24.353,-6.0425
720,0.16,-0.8982,0.5073,-13.1226,25.7568,-5.3101
730,0.167,-0.8937,0.4908,-10.1929,27.1606,-3.6621
740,0.1726,-0.8701,0.4478,-8.0566,27.0996,-2.9907
750,0.1713,-0.8535,0.4231,-5.3101,24.353,-2.9907
760,0.1637,-0.8303,0.3949,-7.0801,21.4844,-3.7231
770,0.1622,-0.826,0.4059,-12.6953,14.1602,-6.2866
780,0.1613,-0.8536,0.4473,-14.8926,12.0239,-7.1411
790,0.1605,-0.8678,0.459,-15.7471,9.8877,-6.958
800,0.1558,-0.8833,0.4836,-14.8315,9.0942,-6.4087
810,0.152,-0.8794,0.4824,-9.9487,8.4229,-5.3711
820,0.1577,-0.8564,0.4741,-8.0566,7.5073,-5.4932
830,0.1622,-0.854,0.4863,-8.1177,5.3711,-6.8359
840,0.1664,-0.8676,0.5198,-8.3008,5.6763,-7.019
850,0.1636,-0.8663,0.5206,-8.3008,8.0566,-6.4087
860,0.1552,-0.8676,0.5098,-8.9722,8.7891,-6.6528
870,0.1516,-0.8777,0.5057,-9.6436,9.2163,-6.4697
880,0.1484,-0.8912,0.5,-9.0332,9.0332,-5.5542
890,0.1519,-0.8794,0.4973,-5.8594,8.4229,-3.1738
900,0.1536,-0.8632,0.4946,-3.9062,8.0566,-2.2583
910,0.1515,-0.8431,0.5065,-2.0752,6.8359,-2.4414
920,0.1486,-0.8352,0.5137,-2.0142,6.7749,-2.9907
930,0.1447,-0.8058,0.5237,-4.2114,6.897,-4.5776
940,0.1423,-0.8109,0.5291,-8.5449,7.5684,-8.5449
950,0.137,-0.8352,0.5444,-10.2539,8.1787,-9.7656
960,0.1348,-0.8412,0.5579,-12.2681,9.6436,-11.1084
970,0.1364,-0.8605,0.5641,-12.8174,10.9253,-11.8408
980,0.1387,-0.8715,0.5575,-11.3525,12.8784,-12.0239
990,0.1437,-0.8822,0.5649,-9.0942,13.6719,-11.2305
