timestamp,aX,aY,aZ,gX,gY,gZ
350,0.2852,0.2107,-0.7032,-24.7192,175.0488,0.2441
360,0.1675,0.2885,-0.6608,-25.8179,177.185,-10.6812
370,0.094,0.3092,-0.6838,-26.7334,183.6548,-19.3481
380,-0.087,0.1832,-0.8717,-19.5923,200.1343,-43.0298
390,-0.1851,0.0808,-1.0573,-4.0283,209.8999,-54.5044
400,-0.3883,0.0154,-1.4169,-1.2207,203.9184,-52.7954
410,-0.4966,0.0441,-1.5046,-1.5869,176.0864,-50.0488
420,-0.7673,0.1843,-1.5842,3.479,163.0249,-52.9175
430,-0.9205,0.2836,-1.6608,28.9307,144.5923,-68.8477
440,-1.194,0.5968,-2.0747,38.0859,132.3242,-81.604
450,-1.3202,0.7783,-2.3127,20.813,61.0352,-133.9111
460,-1.6648,1.1093,-2.4662,4.6387,-1.1597,-181.5796
470,-1.8551,1.1101,-2.2435,-13.2446,-145.813,-323.0591
480,-2.3077,0.5483,-1.5869,0.4272,-195.4346,-401.6723
490,-2.5322,-0.0237,-1.673,6.6528,-253.418,-523.1934
500,-2.9092,-1.1737,-2.1705,-17.395,-306.0303,-545.8984
510,-3.087,-1.5629,-2.2388,-76.5991,-481.7505,-526.4282
520,-3.5879,-1.895,-1.7317,-86.1206,-588.8672,-502.7466
530,-3.9999,-1.8248,-0.6122,-38.7573,-776.8554,-484.0088
540,-3.9999,-2.0918,-0.1826,16.0522,-891.4184,-557.8613
550,-3.9966,-3.3433,0.7583,-34.4849,-943.6035,-597.6562
560,-3.9917,-3.8402,1.6411,-313.1104,-1042.9077,-491.7602
570,-3.6637,-3.9999,3.8875,-390.0757,-1032.2876,-237.1216
580,-2.9041,-3.4639,3.9999,-153.6255,-757.4462,236.9995
590,-1.5076,-1.531,2.8098,-52.4902,-597.1069,279.3579
600,-1.2211,-1.1956,2.1912,64.7583,-465.332,153.2593
610,-0.8887,-1.5959,2.0195,109.375,-447.6318,106.5063
620,-0.7721,-1.6478,2.0172,100.5859,-396.2402,130.5542
630,-0.6608,-1.0012,1.9222,70.8618,-367.8589,158.3862
640,-0.5964,-0.849,1.8439,28.1372,-317.4438,154.48
650,-0.4148,-1.189,1.7209,25.1465,-296.2646,144.8975
660,-0.3218,-1.3069,1.7189,31.3721,-254.2114,172.7295
670,-0.2302,-0.6953,1.6357,42.2974,-230.5298,195.8008
680,-0.1631,-0.3027,1.5811,58.5937,-190.0024,177.6733
690,0.0071,-0.2438,1.4952,49.3774,-171.8139,145.6299
700,0.0581,-0.3241,1.4255,16.1133,-134.2163,105.6518
710,0.121,-0.4327,1.3093,1.4648,-117.3706,94.7876
720,0.145,-0.4635,1.2802,-7.5073,-86.6089,80.0781
730,0.1979,-0.4297,1.2363,-5.3711,-70.8008,74.0356
740,0.2268,-0.3969,1.1884,-3.2349,-40.4663,60.3027
750,0.2721,-0.3094,1.0869,-3.9673,-28.6255,53.1006
760,0.2906,-0.2856,1.0426,-8.3008,-9.7046,35.5225
770,0.3314,-0.3318,0.9307,-11.9629,-1.3428,25.7568
780,0.3566,-0.446,0.8101,-19.4092,10.6201,9.4604
790,0.3676,-0.4958,0.7699,-19.7144,13.916,4.8828
800,0.3853,-0.5316,0.7522,-12.085,17.0288,2.6245
810,0.3901,-0.5197,0.7582,-8.1177,18.6768,2.8076
820,0.3977,-0.5148,0.7386,-2.9907,24.7192,-0.3052
830,0.4017,-0.5444,0.7104,-0.5493,27.832,-3.7231
840,0.4192,-0.5687,0.6727,2.0752,30.7617,-6.4697
850,0.4271,-0.5637,0.6671,1.8921,30.9448,-7.0801
860,0.4402,-0.5822,0.6573,-0.4272,31.8603,-10.6812
870,0.4446,-0.5934,0.6438,-4.4556,33.9355,-13.4888
880,0.4482,-0.6339,0.5946,-7.2021,34.4849,-15.2588
890,0.4506,-0.6849,0.5667,-6.2256,32.5317,-17.2119
900,0.46,-0.7635,0.5363,-2.8076,29.6631,-15.0757
910,0.4653,-0.7679,0.5516,4.6387,23.9868,-8.1177
920,0.4642,-0.7319,0.55,8.606,22.4609,-5.188
930,0.4607,-0.702,0.5449,9.2163,17.395,-1.6479
940,0.4569,-0.66,0.5704,4.2114,14.5264,-1.77
950,0.4562,-0.6628,0.5826,-2.9297,10.1929,-4.4556
960,0.4536,-0.6876,0.6011,-3.479,8.606,-5.249
970,0.4554,-0.6943,0.6179,-7.6294,6.6528,-5.249
980,0.4587,-0.6837,0.6451,-10.5591,6.8359,-5.127
990,0.4584,-0.6831,0.6456,-12.5732,8.1177,-6.4087
