aX,aY,aZ,gX,gY,gZ
0.1653,-0.1293,-0.7300,-33.1421,150.3906,133.6060
0.0616,0.0352,-0.7587,-34.3018,151.7334,139.8926
0.0247,0.1217,-0.7957,-34.7290,155.5786,137.2070
-0.0314,0.2253,-0.8853,-32.6538,155.9448,129.7607
-0.0558,0.2173,-0.9211,-29.8462,151.1230,113.2812
-0.1035,0.2014,-0.9302,-32.1655,146.8506,108.5815
-0.1295,0.2294,-0.8773,-37.8418,139.7705,100.5859
-0.1754,0.2434,-0.7772,-38.1470,140.7471,94.0552
-0.2010,0.2545,-0.7561,-28.4424,149.1089,81.2988
-0.2944,0.3190,-0.7565,-24.9023,155.7617,75.7446
-0.3468,0.3243,-0.7836,-28.9917,168.0298,63.4766
-0.4500,0.2383,-0.8026,-34.2407,171.1426,59.1431
-0.5016,0.2867,-0.7823,-31.3721,176.6968,53.1616
-0.5929,0.4200,-0.7822,-26.3062,179.6264,44.1894
-0.6285,0.4312,-0.8130,-23.5596,179.1382,18.5547
-0.7006,0.3785,-0.7690,-24.7803,174.5605,6.7139
-0.7917,0.2963,-0.6760,-48.5840,168.5181,-3.8452
-0.8534,0.3275,-0.6326,-67.0776,168.0298,-2.1362
-1.0421,0.4240,-0.5094,-85.5102,169.8608,-8.6670
-1.1721,0.4172,-0.4941,-110.9009,180.1758,-35.7666
-1.5643,0.2955,-0.4934,-125.1221,184.8755,-50.7812
-1.8320,0.2861,-0.4987,-148.8037,189.7583,-75.2563
-2.7047,0.4183,-0.3741,-164.1235,187.3169,-91.3086
-3.3391,0.3846,-0.2256,-232.0556,169.1894,-140.1978
-3.9999,0.2164,-0.2261,-286.6821,151.2451,-157.0435
-3.9999,0.5247,-0.8625,-407.1045,47.0581,-181.3965
-3.9851,2.6991,-3.6682,-427.9785,-119.8730,-252.5635
-3.9845,3.8280,-4.0000,-210.9985,-932.1288,-791.8701
-3.9999,1.3553,-0.4105,-19.4702,-1393.6766,-1324.7679
-3.9999,-2.3246,2.5724,-16.4795,-1851.0131,-1999.9999
-3.9998,-3.9999,3.3607,-310.1196,-1889.2211,-1981.6283
-3.9995,-3.9999,3.3542,-183.8379,-1738.6473,-440.3076
-3.9999,-3.8881,-0.8369,241.7602,-1403.3202,32.8979
-3.9999,-3.9480,-0.5662,347.9004,-1592.3461,-376.8310
-3.9999,-3.9999,3.9999,176.8799,-1731.3231,-277.2217
-3.8821,-3.9948,3.9999,233.3374,-1059.5093,263.7939
-3.4215,-3.6726,3.9678,458.9843,-304.3823,248.2910
-2.0408,-2.0448,3.3486,476.5625,-162.9028,175.1098
-1.5282,-1.9469,2.5176,353.1494,-183.5937,53.3447
-0.8881,-2.2928,1.6793,267.1509,-214.9658,49.3164
-0.6520,-1.9613,1.7886,164.0625,-199.9512,88.7451
-0.1829,-0.6141,2.0502,147.6440,-162.5366,80.6885
0.0413,-0.4717,1.8831,58.5937,-71.3501,-0.0610
0.3031,-0.8922,1.2942,12.3291,-36.1328,-24.8413
0.3860,-1.0577,1.0465,-23.4985,8.7891,-30.8838
0.5016,-1.3323,0.7186,-10.6201,23.4375,-24.4141
0.4827,-1.3083,0.5878,40.8936,45.2270,5.9204
0.4265,-1.0135,0.4156,49.0723,48.8281,19.2261
0.4264,-0.9249,0.4233,23.3765,46.0815,25.8179
0.4589,-0.8706,0.3488,4.5166,48.0347,26.1841
0.4910,-0.8173,0.3242,-17.4561,45.6543,27.7710
0.5291,-0.7738,0.4028,-16.6626,45.4712,25.2686
0.4995,-0.7523,0.4122,-3.1128,58.5327,21.2402
0.3884,-0.6439,0.3713,-4.2725,65.0635,18.6768
0.3325,-0.6223,0.3732,-16.4795,71.1670,5.0049
0.2539,-0.7219,0.4015,-22.1558,73.4863,-3.9062
0.2441,-0.8116,0.4241,-29.6631,80.5054,-15.4419
0.2942,-0.9475,0.4601,-30.8228,85.7544,-17.0288
0.3441,-0.9773,0.4894,-33.9355,96.0693,-17.7002
0.4083,-1.0638,0.6196,-40.0391,103.6987,-18.3105
0.3960,-1.0981,0.6530,-46.6309,132.7515,-16.0522
0.2859,-1.0782,0.5696,-46.9971,151.1230,-13.8550
0.2036,-1.0598,0.4855,-71.2891,180.2978,-11.8408
