aX,aY,aZ,gX,gY,gZ
0.4683,-0.4891,0.1024,7.3853,7.5073,29.7241
0.4436,-0.5431,0.0916,4.6387,-2.4414,13.0005
0.4235,-0.6270,0.1750,8.9111,-9.4604,7.4463
0.4438,-0.6628,0.2410,13.0615,-21.1182,-3.3569
0.4860,-0.7845,0.4817,9.2773,-24.1089,-8.4229
0.4806,-0.8158,0.5757,2.9907,-10.8643,-14.2212
0.4414,-0.8960,0.5328,-2.0142,1.7090,-17.2729
0.4291,-0.9640,0.4550,-5.3101,20.8130,-19.1650
0.4349,-1.0251,0.3049,2.3804,26.4893,-15.7471
0.4453,-1.0049,0.2363,15.3198,30.5176,-5.3711
0.4395,-0.8975,0.1971,16.2964,29.1138,-1.5259
0.4299,-0.8634,0.1941,2.4414,25.8179,-1.2207
0.4246,-0.8654,0.2239,-8.1177,23.9868,-2.8687
0.4283,-0.8846,0.2540,-19.8364,23.7427,-5.4932
0.4209,-0.9208,0.3381,-20.1416,26.3062,-4.8828
0.3979,-0.8938,0.3666,-20.3247,36.8652,-2.1973
0.3323,-0.8281,0.4022,-23.4985,42.9077,-3.6621
0.3164,-0.8289,0.4159,-39.5508,52.1851,-11.5967
0.3151,-0.9261,0.5521,-49.9268,54.9316,-16.2964
0.3135,-0.9908,0.6654,-64.6362,67.8101,-21.7895
0.3013,-1.0979,0.8308,-70.9229,82.5195,-23.2544
0.2870,-1.1455,0.8147,-75.9277,124.4507,-24.9023
0.2247,-1.1508,0.6486,-74.0356,142.7612,-23.3765
