aX,aY,aZ,gX,gY,gZ
-0.7037,0.0420,-1.1675,38.9404,242.0654,114.7461
-0.7087,0.1143,-1.1377,31.1890,212.9516,104.0649
-0.7312,0.1173,-1.0558,34.1187,203.0029,93.8721
-0.7501,0.0411,-1.0228,33.5083,191.4673,78.9185
-0.7836,-0.0164,-0.9227,27.7710,187.2558,80.6885
-0.7997,0.0405,-0.8318,15.4419,183.4106,87.7075
-0.8447,0.1626,-0.7140,11.4136,186.5234,86.7920
-0.8815,0.2062,-0.7151,8.4839,195.3125,76.4771
-0.9592,0.1855,-0.7776,0.0000,197.2046,70.0684
-0.9923,0.1605,-0.8140,-27.0386,191.4673,64.2090
-1.0322,0.1774,-0.8202,-37.4756,183.8989,62.9883
-1.0959,0.2887,-0.7552,-55.9692,165.3442,58.2886
-1.1523,0.3508,-0.7281,-69.0918,156.1279,52.6123
-1.3441,0.4315,-0.6752,-108.3374,135.1929,31.4941
-1.5021,0.4922,-0.6351,-163.3911,105.9570,5.1880
-1.9481,0.7675,-0.5558,-196.1059,87.7075,-11.5356
-2.3031,0.9706,-0.4915,-257.6294,37.7808,-78.3691
-3.4895,1.2328,-0.3553,-289.6118,1.5259,-135.7422
-3.9999,1.1522,-0.3984,-383.8501,-122.8638,-275.2075
-3.9999,0.2323,-2.0854,-451.1718,-225.8301,-337.5854
-3.9999,-0.4045,-3.5328,-544.7998,-703.5522,-477.7221
-3.9866,-2.0560,-2.9305,-431.7627,-1224.3652,-584.5947
-3.9977,-3.0387,0.6942,63.2324,-1999.9388,-858.9477
-3.9999,-3.9999,3.9999,157.1045,-1999.9388,-1035.9497
-3.9999,-3.9999,3.9999,17.5171,-1999.9388,-970.5200
-3.9995,-3.9774,3.8818,-1.4038,-1956.6649,-461.3647
-3.9998,-3.9773,3.9152,45.7764,-1429.4432,177.2461
-3.9999,-3.9999,3.9999,35.7056,-1185.1196,218.8721
-3.9999,-3.7458,3.9999,307.7393,-911.3159,587.1582
-3.7084,-0.9222,3.9982,362.5488,-780.2123,639.3433
-1.9878,0.7037,3.9993,196.6553,-381.7138,402.5879
-1.2701,0.1895,3.9958,169.3725,-209.4116,275.2686
-0.5054,-0.1151,3.4150,231.0181,-123.4741,213.0127
-0.1793,0.6223,2.8243,225.3418,-125.3052,231.1401
0.3134,0.8274,2.0443,58.4717,-85.4492,155.3955
0.3715,0.3923,1.5980,-32.5317,-37.2925,94.7266
0.2371,-0.2678,0.6317,-62.4390,38.3301,40.2832
0.1897,-0.4590,0.2865,-31.1890,43.2129,32.5317
0.3104,-0.5367,0.2209,14.5874,3.0518,37.8418
0.4082,-0.5476,0.4539,18.1274,-20.8130,34.3628
0.4916,-0.7073,0.6506,21.1182,-11.6577,28.6865
0.4896,-0.7351,0.5643,41.6870,3.9062,30.4565
0.5035,-0.5862,0.4747,46.9360,1.3428,34.9731
0.5142,-0.4967,0.5216,38.5132,-9.1553,35.2173
0.5020,-0.4598,0.7070,27.6489,-12.0850,30.6396
0.4894,-0.4908,0.7847,14.1602,-11.5967,21.1182
0.4873,-0.5461,0.9058,9.8877,-9.7046,17.2729
0.4886,-0.5475,0.9307,6.7749,2.5635,10.3149
0.4924,-0.5032,0.7703,11.2915,10.5591,5.4932
0.4966,-0.5162,0.6674,20.6909,17.1509,-4.3335
0.5208,-0.5486,0.4780,22.5220,15.8081,-6.7139
0.5488,-0.5657,0.4519,16.5405,5.1270,-9.2163
0.5869,-0.6169,0.4930,11.6577,0.8545,-9.9487
0.5986,-0.6517,0.5261,6.1646,-3.2959,-10.3149
0.6190,-0.7218,0.6500,5.3101,-2.0142,-9.3384
