aX,aY,aZ,gX,gY,gZ
-0.0808,-1.1793,0.4524,129.6387,-111.7554,124.3896
0.0641,-0.5667,0.4899,117.0654,-103.3935,104.5532
0.1642,-0.5704,0.4904,65.7959,-79.1626,41.1987
0.3475,-0.8043,0.4357,50.4150,-67.4438,17.3340
0.3890,-0.9634,0.3848,37.1094,-47.0581,-8.1177
0.4341,-1.2122,0.2208,30.7617,-40.2222,-10.3149
0.4465,-1.2922,0.1726,31.1279,-39.4897,-2.6855
0.4873,-1.3290,0.1283,45.7764,-41.9922,6.2256
0.5175,-1.3030,0.1189,83.1299,-49.2554,24.3530
0.5342,-1.0773,0.1987,95.5810,-51.7578,31.4331
0.5156,-0.9338,0.2432,97.9614,-45.0439,30.6396
0.4142,-0.7599,0.2521,87.2192,-37.7197,23.4985
0.3522,-0.6989,0.2368,51.0864,-23.3154,0.6714
0.2693,-0.7772,0.1417,26.8555,-15.5640,-14.9536
0.2672,-0.9028,0.0886,-4.4556,-8.6060,-35.2783
0.3098,-1.1683,0.0908,-8.7280,-8.6670,-35.9497
0.3588,-1.2963,0.0835,-4.1504,-2.0142,-21.3013
0.3882,-1.3186,0.0349,1.5869,3.7842,-8.7280
0.4337,-1.1202,0.0183,21.0571,7.0190,23.0713
0.4493,-0.9868,0.0427,29.6020,7.2632,33.0811
