aX,aY,aZ,gX,gY,gZ
0.3007,0.2112,-0.8752,-28.6865,97.7783,68.6035
0.2531,0.1482,-0.8625,-27.0996,100.2808,66.7114
0.2225,0.1195,-0.8551,-23.9868,106.9946,67.6270
0.1461,0.0963,-0.8672,-21.3013,110.1074,69.2139
0.1027,0.0885,-0.8685,-27.6489,112.6709,76.5991
0.0251,0.1771,-0.8011,-34.7900,112.7930,81.7871
-0.0194,0.2665,-0.7555,-38.5132,119.2627,80.0781
-0.1030,0.3660,-0.8022,-36.3770,126.5869,71.8384
-0.1388,0.3759,-0.8552,-35.7056,134.3994,54.6265
-0.2223,0.4088,-0.8566,-37.7808,134.1553,47.9126
-0.2593,0.3998,-0.8341,-46.2646,134.4604,32.4707
-0.3328,0.3698,-0.7930,-47.1191,135.9863,23.9868
-0.3861,0.3820,-0.7935,-38.9404,140.5029,3.4790
-0.4767,0.4155,-0.8331,-35.4004,140.8691,-9.1553
-0.5095,0.4209,-0.8459,-48.7671,136.4136,-28.7476
-0.6124,0.5311,-0.7922,-62.3779,132.6294,-35.7666
-0.6949,0.6063,-0.7333,-74.8291,126.8310,-67.5049
-0.9060,0.6488,-0.5863,-70.4956,126.4038,-93.6890
-1.2583,0.5442,-0.4304,-41.5649,138.1226,-154.1138
-1.5015,0.3483,-0.4443,-24.9634,153.9307,-183.1665
-1.9811,-0.2167,-0.7290,-35.9497,189.1479,-202.8198
-2.2344,-0.2717,-0.8593,-65.1855,194.6411,-180.6640
-3.1382,-0.0123,-0.7645,-149.7192,173.6450,-118.5913
-3.7329,0.0724,-0.6206,-250.2441,125.3662,-84.8389
-3.9999,1.1230,-1.1190,-314.3921,85.0220,-77.8198
-3.9999,2.2927,-2.2565,-407.7758,-161.9263,-251.6479
-3.9825,2.4962,-4.0000,-383.1787,-463.4399,-533.5083
-3.9917,0.4500,-3.6313,-229.7363,-1317.4437,-1269.9585
-3.9999,-3.9321,1.5183,-163.3911,-1718.3837,-1572.0824
-3.9999,-3.9999,3.7786,-387.2680,-1999.9388,-1792.9076
-3.9995,-3.9999,3.9999,-636.5356,-1999.9388,-1323.9135
-3.9996,-3.9353,3.9999,20.3247,-1627.9296,273.4985
-3.9999,-2.8522,2.2495,548.0347,-1148.6816,526.0620
-3.9999,-3.3265,2.4218,374.8779,-1241.1499,-86.3647
-3.9995,-3.8370,3.9999,254.0893,-1257.5073,33.9355
-3.3413,-2.5851,3.9999,389.4043,-555.7861,353.5766
-2.6884,-2.2849,3.9308,406.6162,-307.1899,279.6631
-1.7184,-1.6687,2.8527,383.3618,-208.3740,167.7246
-1.3685,-1.6196,2.2107,323.8525,-245.9717,128.2959
-0.7986,-1.5696,1.9109,282.6538,-253.3569,118.2251
-0.5913,-1.2465,1.9849,241.2109,-228.4546,100.5859
-0.2816,-0.3646,1.9996,230.2246,-205.4443,68.1763
-0.0983,-0.5542,1.9241,129.0894,-148.7427,-37.0483
0.2385,-1.4413,1.6825,77.0264,-117.0044,-58.7158
0.3654,-1.6128,1.5544,55.2978,-51.8799,-35.0952
0.4568,-1.4700,1.1583,73.6694,-18.9209,-16.2964
0.4285,-1.3307,0.8250,91.4917,39.4897,9.1553
0.3477,-1.0099,0.1368,80.4443,53.9551,18.1274
0.3437,-0.8788,-0.0396,36.1938,28.3813,21.3623
0.4316,-0.8776,0.1194,16.2354,4.2725,15.9912
0.4807,-0.9093,0.2551,1.3428,-10.0708,10.8643
0.5011,-0.8625,0.3452,2.9297,-6.1035,10.5591
0.4778,-0.8331,0.3586,6.1035,3.4180,7.0801
0.3871,-0.8213,0.4200,1.8921,9.3994,4.3335
0.3445,-0.8357,0.4403,-10.6201,24.4751,-2.3804
