aX,aY,aZ,gX,gY,gZ
0.3785,-0.8889,-0.1570,-19.1650,-8.6670,36.9873
0.3517,-0.8644,-0.2102,-36.4990,2.0142,38.8794
0.3446,-0.8484,-0.2029,-33.2031,2.9907,39.6118
0.3549,-0.8271,-0.1464,-24.7192,3.7842,39.4287
0.3691,-0.8137,-0.1696,-31.4331,8.4839,38.7573
0.4158,-0.7716,-0.2557,-47.4853,16.0522,36.1938
0.4410,-0.7788,-0.2845,-56.3965,17.2119,30.0293
0.4794,-0.8479,-0.3015,-57.6782,16.4795,28.5034
0.4961,-0.8662,-0.2860,-51.4526,14.3433,30.0293
0.5081,-0.8580,-0.2595,-47.1802,14.2212,30.6396
0.5184,-0.8474,-0.2733,-41.3208,15.6250,30.3955
0.5374,-0.8297,-0.3103,-40.1611,15.0146,30.2124
0.5328,-0.7936,-0.3026,-45.5322,10.9253,30.0903
0.5165,-0.7040,-0.2690,-44.6777,9.5825,27.8931
0.5192,-0.6910,-0.2687,-20.0195,7.1411,17.3950
0.5448,-0.7413,-0.3042,-13.4277,6.1646,11.1694
0.5573,-0.8040,-0.3219,-30.7617,-1.6479,4.1504
0.5608,-0.9131,-0.2103,-30.3345,-7.4463,5.4321
0.5588,-0.9304,-0.1594,-9.7046,-7.3853,13.1226
0.5253,-0.8615,-0.1472,-2.7466,-5.0659,16.5405
0.5082,-0.8088,-0.1417,-5.6763,-2.5024,15.8691
0.5035,-0.7938,-0.1685,-12.0239,-0.6714,12.0850
0.5123,-0.8279,-0.1997,-16.4185,0.4883,6.1035
0.5352,-0.8851,-0.2101,-13.4888,-0.6714,6.0425
0.5452,-0.8983,-0.2047,-9.7656,-1.7700,10.1318
0.5515,-0.8636,-0.2009,-10.1318,-1.7700,13.5498
0.5491,-0.8271,-0.1938,-11.6577,-2.3804,17.4561
0.5376,-0.7777,-0.1750,-11.5967,-2.6245,17.3340
0.5363,-0.7583,-0.1715,-10.6812,-1.8311,14.5264
0.5482,-0.7522,-0.1598,-9.5215,-1.6479,12.2070
0.5623,-0.7424,-0.1346,-6.7139,-0.5493,8.0566
0.5682,-0.7406,-0.1447,-6.8970,1.2207,5.7983
0.5796,-0.7858,-0.1876,-8.2397,2.9907,1.1597
0.5756,-0.8041,-0.1826,-6.8970,1.0986,0.0610
0.5558,-0.7993,-0.1783,-6.1646,1.5259,-0.4883
0.5498,-0.8000,-0.1923,-6.2256,2.0142,-4.4556
0.5548,-0.8428,-0.1979,-6.9580,1.4648,-6.7139
0.5625,-0.8723,-0.1959,-7.0190,1.6479,-7.8735
0.5737,-0.8949,-0.2250,-4.9438,2.1362,-6.4087
0.5743,-0.8887,-0.2411,0.1831,0.6104,-2.2583
0.5687,-0.8677,-0.2339,1.1597,-1.0376,-0.3052
0.5603,-0.8505,-0.2102,-1.4038,-3.2349,2.3804
0.5466,-0.8248,-0.1735,-2.3193,-2.9297,2.4414
0.5452,-0.8235,-0.1750,-3.4790,-1.8921,1.6479
0.5499,-0.8281,-0.1608,-4.1504,-1.5869,1.4648
0.5536,-0.8248,-0.1572,-4.6997,0.3662,2.1973
0.5616,-0.8046,-0.1605,-4.0894,1.0986,2.4414
0.5654,-0.8046,-0.1649,-4.4556,2.1973,2.1362
0.5610,-0.8007,-0.1774,-5.4932,2.3193,2.1362
0.5559,-0.7953,-0.1766,-4.8218,1.6479,1.0376
0.5574,-0.8104,-0.1852,-3.3569,1.2207,-0.2441
0.5618,-0.8286,-0.1798,-2.7466,0.0000,-1.6479
0.5688,-0.8517,-0.1633,-3.5400,0.3052,-1.1597
0.5685,-0.8483,-0.1726,-4.8828,2.6245,0.6104
0.5565,-0.8174,-0.1976,-4.5776,2.8076,1.0376
0.5513,-0.8044,-0.1956,-2.6245,1.3428,-0.6104
0.5496,-0.8214,-0.1893,-1.8311,0.4272,-2.0142
0.5538,-0.8505,-0.1731,-1.2207,-0.7935,-3.2959
0.5560,-0.8595,-0.1675,-2.0142,-0.7324,-2.8687
0.5547,-0.8475,-0.1553,-1.8311,-0.1831,-0.6104
0.5549,-0.8357,-0.1637,-1.6479,1.5259,0.6104
0.5500,-0.8059,-0.1818,-1.8921,1.6479,0.4272
0.5487,-0.8032,-0.1882,-1.8311,1.3428,-1.6479
0.5507,-0.8314,-0.2090,-1.7090,0.6714,-2.2583
0.5497,-0.8354,-0.1974,-0.6104,-1.3428,-1.7700
0.5503,-0.8318,-0.1691,0.0000,-1.2207,-1.6479
0.5521,-0.8324,-0.1682,-0.4272,-0.4883,-1.4038
0.5531,-0.8318,-0.1582,-1.7700,-0.4883,-1.1597
