aX,aY,aZ,gX,gY,gZ
-2.3445,0.8473,-1.8947,-83.9844,154.0527,-67.7490
-2.6210,0.8535,-1.9716,-156.9824,65.0635,-114.2578
-3.3801,0.6665,-2.2759,-202.6977,21.3013,-129.5166
-3.7743,0.5327,-2.5895,-314.2090,-94.9097,-120.4224
-3.9999,0.6926,-3.0013,-356.3842,-199.2187,-98.3276
-3.9999,1.1908,-2.7601,-345.8862,-516.5405,-90.5762
-3.9891,2.1731,-1.3425,-315.6738,-699.5239,-132.0801
-3.9993,2.4209,0.5605,-267.2729,-1039.4897,-303.2837
-3.9999,1.5986,1.3053,-289.4897,-1263.4888,-541.5649
-3.9999,-2.0933,2.1653,-360.4126,-1347.1678,-562.5000
-3.9996,-3.3788,3.1862,-423.2788,-1568.3593,-289.3066
-3.9999,-3.9999,3.9999,-322.6318,-1622.9247,-134.9487
-3.9999,-3.9999,3.9999,-110.4126,-1524.3529,100.5859
-3.9999,-3.9786,3.9670,-176.8188,-1422.1190,237.4878
-3.9999,-3.9847,3.9784,-280.6396,-1167.9688,620.6055
-3.9999,-2.7448,3.9999,-102.7222,-1071.6553,787.8417
-3.9999,-0.8743,3.9999,152.2217,-831.8481,916.9921
-3.9767,2.0236,3.9994,124.2676,-613.1592,870.6664
-3.7052,2.5145,3.9994,85.0220,-319.3970,723.3276
-1.8936,3.2756,3.9999,107.8491,-306.0913,666.5038
-0.8707,3.6338,3.9999,97.7173,-174.1943,448.7915
0.3141,3.5594,3.9946,57.8613,-57.0679,316.4673
0.4913,3.2565,3.8372,-38.0249,107.7270,121.8262
0.3656,2.1577,2.1875,-88.1348,178.4668,42.2974
0.2189,1.3948,1.0078,-199.3408,276.7944,-79.4678
0.0885,0.0386,-0.4115,-229.7973,274.2920,-110.7178
0.0760,-0.4338,-0.6344,-136.7798,191.5283,-125.6714
0.1128,-0.9315,-0.5883,-65.3076,142.5781,-117.4927
0.2563,-0.9343,-0.1588,-12.3901,68.9697,-85.5713
0.3356,-0.9050,0.0039,-17.0288,53.7109,-71.7773
0.4668,-0.8522,0.0117,-12.4512,48.5229,-52.3071
0.5059,-0.7413,-0.0826,2.9297,45.1050,-41.8701
0.5714,-0.4967,-0.1097,20.9961,21.7285,-27.0386
0.6125,-0.4584,-0.0225,13.3667,-9.5215,-24.2310
0.6943,-0.4504,0.2953,9.3994,-23.3154,-22.6440
0.7207,-0.4799,0.4703,2.3193,-36.9263,-17.2729
0.7542,-0.4862,0.7520,0.0610,-35.5225,-10.9863
0.7576,-0.4213,0.8273,4.6387,-20.7520,-0.9766
0.7427,-0.3687,0.7660,7.5073,-12.5732,-1.7700
0.7462,-0.3890,0.7030,14.2212,-9.8267,-4.0283
0.7706,-0.4088,0.6754,20.2637,-14.0381,-3.5400
0.7770,-0.4221,0.6981,25.7568,-19.5313,-2.7466
0.7821,-0.4302,0.7747,23.2544,-19.2261,-1.7090
0.7871,-0.4160,0.8044,17.2729,-12.6343,-1.8311
0.7761,-0.4099,0.7872,15.1367,-7.6904,-3.7842
0.7568,-0.4199,0.7596,12.2070,-0.9155,-7.9346
0.7100,-0.4550,0.7405,11.0474,0.4272,-9.6436
0.6862,-0.4893,0.7180,4.8828,3.2959,-9.7656
0.6541,-0.5063,0.6731,1.7090,3.4790,-7.4463
0.6493,-0.4990,0.6674,0.7935,1.1597,-5.0049
0.6525,-0.5084,0.6865,3.1738,-0.2441,-5.1270
0.6526,-0.5133,0.6942,7.9346,-0.4883,-3.9673
0.6482,-0.4940,0.6790,8.1177,-0.0610,-2.1973
0.6469,-0.4735,0.6792,5.0659,-1.4038,1.0986
0.6539,-0.4390,0.7129,2.4414,-1.8921,1.7090
0.6639,-0.4178,0.7411,-0.7324,0.3662,0.9155
0.6687,-0.3838,0.7487,-0.2441,3.7231,-1.8311
0.6595,-0.4009,0.7126,-1.0986,9.2163,-8.5449
0.6472,-0.4333,0.6674,-2.0142,10.0098,-9.8267
0.6422,-0.4434,0.6476,-2.5635,10.1318,-10.3760
0.6357,-0.4614,0.6290,-3.7231,9.7046,-10.0098
0.6332,-0.4733,0.6295,-7.6904,9.5215,-8.3008
0.6273,-0.4968,0.6132,-8.4229,9.5215,-7.2021
0.6333,-0.4969,0.6200,-5.4321,8.6060,-5.3711
0.6444,-0.4883,0.6320,-3.2959,9.3994,-5.5542
0.6423,-0.4968,0.6025,-0.1831,10.8643,-7.0801
0.6410,-0.5364,0.5728,-0.1221,9.5215,-6.7749
0.6458,-0.5483,0.5853,-0.7935,6.2866,-2.6245
