aX,aY,aZ,gX,gY,gZ
-2.2639,0.7051,-0.6177,-203.3691,-97.3511,-0.1831
-3.6403,1.2200,-0.9785,-261.3525,-134.3994,-11.6577
-3.9999,1.4646,-1.3754,-389.4043,-281.3110,-56.2744
-3.9999,0.8638,-3.2233,-454.7119,-425.0488,-92.5293
-3.9943,0.1073,-3.9149,-432.8003,-1059.3872,-93.3838
-3.9893,-1.7870,-0.3499,-275.0854,-1541.1376,-97.6562
-3.9999,-3.9999,3.9999,-3.7842,-1999.9388,-267.2119
-3.9999,-3.9999,3.9999,-3.7231,-1999.9388,-179.4433
-3.9995,-3.9896,3.9390,18.8599,-1981.8724,230.5908
-3.9996,-3.9590,3.9055,311.7065,-1701.9042,748.7182
-3.9999,-3.9150,3.9999,372.0092,-1477.0507,1002.1972
-3.9999,-2.5178,3.9999,176.5137,-1374.0233,1380.1879
-3.9999,3.9514,3.9998,203.0029,-972.7172,1464.3553
-3.9755,4.0000,3.9980,510.4370,35.4614,839.7216
-2.6440,3.6185,3.9998,495.5444,158.0811,390.9912
-1.6095,2.6782,3.9999,369.1406,166.8701,98.0225
-0.4000,1.4967,2.9464,316.8335,247.3755,103.3325
-0.0593,1.2056,1.5164,195.9228,273.7427,68.6646
0.4860,0.7568,-0.0565,98.8769,204.8340,37.5366
0.6653,0.5889,-0.0696,-58.5937,103.8208,-10.9253
0.6334,0.0665,-0.1389,-82.2754,101.6235,-39.4897
0.5322,-0.3950,-0.4880,-27.5879,110.1684,-87.5244
0.4731,-1.1338,-0.9460,3.4180,78.7964,-80.5054
0.5222,-1.2002,-0.6458,8.1177,-32.6538,-9.9487
0.5667,-0.9066,0.3046,3.2959,-61.9507,21.9116
0.5724,-0.7596,0.5043,1.3428,-58.1055,49.6826
0.6273,-0.3829,0.7780,6.0425,-57.1289,56.2744
0.6742,-0.1128,0.9775,16.4185,-52.6733,54.1382
0.6981,0.1049,1.1106,15.8691,-40.0391,37.5366
0.6793,0.0081,1.0814,7.7515,-18.2495,1.8311
0.6030,-0.2052,0.9803,6.8970,-10.6201,-7.9956
0.5681,-0.3043,0.8749,10.9253,-0.6714,-15.3809
0.5729,-0.3458,0.7225,11.5356,-2.1973,-12.5122
0.6036,-0.2961,0.7357,10.4370,-7.9346,-9.3994
0.6888,-0.3082,0.7771,8.7280,-7.3242,-12.7563
0.7125,-0.3717,0.7623,3.7842,0.8545,-19.0430
0.6919,-0.4738,0.5944,0.8545,5.0049,-19.1040
0.6676,-0.5253,0.5454,-5.1880,0.3052,-13.8550
0.6467,-0.5865,0.5935,-3.3569,-5.1880,-7.8125
0.6660,-0.5388,0.6586,7.8735,-14.9536,6.5308
0.7083,-0.3633,0.7980,10.1318,-15.9912,10.2539
0.7024,-0.3094,0.8246,5.5542,-11.5967,7.0190
