timestamp,aX,aY,aZ,gX,gY,gZ
0,-1.0031,1.4858,1.4504,58.96,219.2993,-249.1455
10,-1.3477,-1.7954,-1.644,-128.1738,428.2837,-576.0498
20,-1.0187,-3.7406,-2.9188,-230.1636,375.3051,-655.7006
30,-0.6123,-3.9999,-0.5503,-12.9395,-48.5229,-266.8457
40,-0.6252,-2.4731,1.0891,308.7769,-103.2104,292.9077
50,-0.3661,0.9924,0.7472,287.3535,12.8174,296.3867
60,-0.2426,1.1284,0.0193,97.0459,91.6748,6.958
70,-0.3075,-0.8759,0.0032,61.8896,63.6597,-90.332
80,-0.3647,-1.4021,0.3038,106.1401,57.7393,-59.6313
90,-0.4272,-0.7571,0.5835,129.8218,77.5146,-22.7661
100,-0.4803,-0.3772,0.7448,120.9717,119.3237,-40.2222
110,-0.6315,-0.3553,0.8292,93.6279,150.1465,-72.3877
120,-0.6985,-0.4363,0.6844,52.7954,207.6416,-117.9199
130,-0.8304,-0.52,0.3313,43.0298,223.6938,-132.9346
140,-0.9216,-0.5366,0.2561,47.9126,237.0605,-152.6489
150,-1.1511,-0.4934,0.3525,68.4204,247.1313,-156.4941
160,-1.239,-0.4933,0.3662,110.9009,291.0156,-159.1797
170,-1.3486,-0.5703,0.194,121.521,313.2324,-159.1797
180,-1.3766,-0.5717,0.05,120.6665,338.623,-154.9072
190,-1.4272,-0.5975,-0.2468,107.2998,339.1723,-153.6255
200,-1.4601,-0.6414,-0.2838,96.5576,318.9697,-142.7002
210,-1.5492,-0.6287,-0.2218,98.8769,310.73,-129.8218
220,-1.5707,-0.5645,-0.2395,98.999,309.7534,-107.0557
230,-1.5276,-0.5101,-0.5338,90.21,311.3403,-103.0884
240,-1.4786,-0.5465,-0.7052,77.9419,285.1562,-94.2993
250,-1.3972,-0.4862,-0.7844,84.5337,259.2163,-82.5806
260,-1.3638,-0.4099,-0.7395,107.3608,210.8764,-66.7725
270,-1.2983,-0.4414,-0.6466,109.9853,191.4673,-67.3828
280,-1.2408,-0.5879,-0.6324,92.4683,160.0952,-60.6079
290,-1.2089,-0.5438,-0.6523,85.3882,148.2544,-48.2788
300,-1.1294,-0.3961,-0.7822,77.6367,128.0518,-29.4189
310,-1.0778,-0.3483,-0.788,76.4771,91.7969,-27.3437
320,-0.9899,-0.3351,-0.704,70.3735,72.6929,-27.5879
330,-0.9733,-0.2876,-0.6241,53.4668,45.5322,-27.6489
340,-0.9775,-0.2861,-0.5719,40.2222,38.7573,-30.0903
350,-0.967,-0.2699,-0.5962,12.0239,27.2217,-31.6772
360,-0.9406,-0.2277,-0.7036,0.6714,20.2637,-33.7524
