timestamp,aX,aY,aZ,gX,gY,gZ
0,1.4646,-0.7186,2.8571,33.02,-166.2598,23.8647
10,1.3223,-0.2971,1.9933,78.125,88.1348,51.2695
20,1.0406,-0.3636,0.6361,37.1704,128.3569,44.1284
30,1.0033,-0.4722,0.4028,-18.9819,125.6714,47.5464
40,1.0106,-0.2683,0.444,-2.6855,115.3564,46.6309
50,0.994,-0.1992,0.5266,78.9185,128.418,14.8315
60,0.9113,-0.2012,0.2953,115.4175,148.6816,-0.8545
70,0.8617,-0.1812,0.0739,130.127,171.5088,-14.9536
80,0.7968,-0.1477,-0.257,102.3559,169.3725,-18.7378
90,0.7828,-0.199,-0.3639,15.9912,152.5269,-26.7334
100,0.7944,-0.2581,-0.4833,-13.855,140.0757,-29.0527
110,0.8142,-0.2676,-0.4446,-26.7334,110.9009,-36.3159
120,0.8395,-0.2373,-0.2843,-20.5688,101.5015,-39.978
130,0.8342,-0.218,-0.2271,-4.8828,96.9849,-49.3164
140,0.7876,-0.3253,-0.2271,-3.1128,100.0976,-52.5513
150,0.7484,-0.3641,-0.2731,1.77,108.5815,-46.936
160,0.634,-0.2981,-0.3486,14.9536,111.6943,-43.1519
170,0.5554,-0.272,-0.4034,52.063,121.46,-45.5322
180,0.3392,-0.2841,-0.6533,66.1621,127.8076,-50.1099
190,0.2043,-0.2998,-0.8591,78.064,131.7749,-63.1103
200,-0.0626,-0.4825,-1.3862,77.6367,124.2065,-71.106
210,-0.1752,-0.6505,-1.6493,85.022,84.6558,-70.8008
220,-0.3956,-0.8745,-2.1677,98.7549,53.833,-60.852
230,-0.6154,-0.9564,-2.7041,139.8926,-37.1094,-41.0767
240,-0.707,-0.9167,-2.7968,160.8887,-107.2388,-35.7666
250,-0.9081,-0.7578,-2.6199,221.8628,-279.1138,-51.8188
260,-0.9874,-0.7701,-2.4169,274.292,-436.2182,-102.5391
270,-1.1195,-1.0194,-1.7136,290.0391,-503.4179,-128.7842
280,-1.1659,-1.1995,-1.236,302.6123,-605.6519,-168.0298
290,-1.3398,-1.4926,-0.4423,309.6924,-634.7046,-176.7578
300,-1.4463,-1.618,-0.2466,285.9497,-666.6259,-175.1709
310,-1.6642,-2.0762,-0.0356,230.5298,-684.8754,-156.9214
320,-1.7802,-2.1193,0.2527,122.6196,-741.3329,-64.9414
330,-1.8101,-1.371,1.4873,118.2251,-760.2538,-23.1323
340,-1.6277,-1.0284,2.1168,222.0459,-709.3505,-38.269
350,-0.96,-1.0244,3.022,271.8506,-643.0663,-71.6553
360,-0.3632,-1.3633,3.5254,197.937,-460.8154,-117.7978
370,-0.1548,-1.5089,3.6072,79.2236,-357.5439,-121.2158
380,-0.0676,-1.5504,3.3464,-41.5039,-156.9214,-86.2427
390,-0.1464,-1.4701,3.0187,-7.3853,0.5493,-36.6821
400,-0.3058,-1.2897,2.4303,-6.2866,50.5371,-17.0898
410,-0.3406,-1.168,2.3937,-3.479,118.042,20.3247
420,-0.3499,-0.8301,2.483,10.6201,159.4238,33.8745
