timestamp,aX,aY,aZ,gX,gY,gZ
790,0.9789,0.1594,0.5161,0.7935,-24.0478,-0.4883
800,0.9719,0.1809,0.4918,2.9297,-17.8833,1.3428
810,0.9604,0.2048,0.4723,3.7842,-16.1133,1.4648
820,0.9563,0.2134,0.4745,4.6997,-12.146,1.4648
830,0.948,0.2161,0.4611,4.6387,-9.2773,1.1597
840,0.9417,0.215,0.4283,8.5449,-3.6011,0.3052
850,0.9268,0.2065,0.3599,10.9253,-2.6855,0.3052
860,0.9237,0.2126,0.371,6.3477,-4.3945,2.2583
870,0.924,0.2306,0.3962,1.77,-3.6621,2.9907
880,0.9197,0.2375,0.3651,0.1221,-0.5493,2.6245
890,0.9091,0.2552,0.2974,1.2817,-1.0376,1.8921
900,0.9103,0.2491,0.288,1.8921,-5.0659,0.2441
910,0.9132,0.2428,0.2928,3.479,-6.8359,-0.1831
920,0.9153,0.2307,0.3085,7.019,-9.4604,-0.6714
930,0.9142,0.2284,0.3243,7.3242,-10.0098,0.061
940,0.9104,0.2355,0.3138,8.1787,-11.6577,0.3052
950,0.9032,0.239,0.2936,8.2397,-13.855,-0.1221
960,0.905,0.2303,0.3125,6.4087,-19.3481,-0.7935
970,0.9058,0.2291,0.3527,6.5918,-20.752,-0.5493
980,0.9049,0.2321,0.3712,5.7983,-21.9116,-0.1221
990,0.9038,0.2268,0.3978,3.6621,-21.9727,0.1221
