timestamp,aX,aY,aZ,gX,gY,gZ
750,-0.1244,0.5416,-0.467,69.7632,-269.2871,-75.4395
760,-0.1093,0.5046,-0.4551,68.7866,-263.0005,-113.5254
770,-0.1064,0.4244,-0.3595,65.2466,-263.0005,-130.6763
780,-0.1119,0.3715,-0.2606,60.73,-260.1929,-161.7431
790,-0.1124,0.2572,-0.0856,61.3403,-254.4556,-174.9878
800,-0.1085,0.2072,-0.0182,61.4624,-239.624,-196.4111
810,-0.106,0.214,0.1692,59.3872,-231.6284,-205.8716
820,-0.1035,0.2424,0.3059,47.5464,-209.2285,-234.1919
830,-0.1226,0.2102,0.5735,41.9922,-190.2466,-255.188
840,-0.1781,-0.05,0.4523,46.3867,-135.6812,-304.6875
850,-0.2112,-0.2449,0.2891,51.0864,-112.793,-325.6836
860,-0.2136,-0.7131,0.132,49.3164,-96.1304,-344.6655
870,-0.1726,-0.8948,0.2413,41.1987,-98.1445,-338.5009
880,-0.1024,-0.8849,0.6667,31.5552,-88.6841,-302.5513
890,-0.1038,-0.807,0.7406,81.543,-32.7759,-282.959
900,-0.1338,-0.7045,0.6091,110.7788,-1.1597,-281.9824
910,-0.177,-0.6841,0.5082,105.1636,50.7812,-289.1235
920,-0.2448,-0.8981,0.1462,85.5713,67.5659,-294.1895
930,-0.2362,-1.1011,-0.0187,54.1382,67.627,-287.9028
940,-0.1536,-1.5128,0.0835,49.6826,57.4341,-272.583
950,-0.1246,-1.5543,0.3586,77.8198,68.0542,-222.5952
960,-0.1489,-1.377,0.4065,103.3935,102.1118,-198.7305
970,-0.1917,-1.2135,0.1987,138.1226,160.7666,-165.2222
980,-0.3513,-0.9404,-0.0569,132.2021,172.4853,-158.4473
990,-0.4485,-0.9005,-0.137,100.0976,187.2558,-167.3584
