timestamp,aX,aY,aZ,gX,gY,gZ
0,-1.2866,-0.7168,-3.2249,11.0474,-240.1733,84.5337
10,-1.7344,0.4995,-2.9454,47.7905,-363.8916,98.8769
20,-1.8855,0.7974,-1.6479,131.1646,-561.9507,6.897
30,-1.3434,-0.6903,2.2087,119.873,-557.251,-49.3774
40,-0.8181,-1.2783,2.3727,20.9351,-235.9009,-16.6626
50,-0.3833,-0.074,0.8097,-14.4653,-119.0796,28.9307
60,-0.3773,0.1664,0.7864,-44.7388,-29.9072,20.2026
70,-0.4341,0.1808,0.6045,-36.5601,29.4189,2.9297
80,-0.4749,-0.1318,0.064,-36.499,132.1411,-29.8462
90,-0.577,-0.5262,-0.5106,-37.2314,143.6768,-22.4609
100,-0.6003,-0.5278,-0.7899,-33.9966,157.8369,-0.5493
110,-0.6035,-0.7178,-1.2972,-27.8931,141.4185,12.0239
120,-0.6553,-0.1505,-1.134,-13.855,87.0972,48.3398
130,-0.6775,0.0657,-1.0404,-13.3667,69.0918,47.3633
140,-0.6809,0.1312,-0.9315,-1.1597,46.7529,16.0522
150,-0.6722,0.0856,-0.8055,8.4229,37.8418,0.0
160,-0.6528,-0.0374,-0.5299,17.7612,35.4614,-20.9961
170,-0.6478,-0.0667,-0.5093,7.3242,55.8472,-27.4048
180,-0.6482,-0.1215,-0.4669,0.6714,64.27,-28.9307
190,-0.6589,-0.1533,-0.4106,-6.5308,81.4209,-30.8838
200,-0.697,-0.1571,-0.3446,-7.4463,93.3227,-32.7148
210,-0.7168,-0.1796,-0.3607,-5.0049,120.3613,-39.6729
220,-0.7456,-0.2477,-0.3386,-3.2959,131.2866,-42.7856
230,-0.7618,-0.278,-0.3362,-7.3853,152.771,-45.7153
240,-0.8251,-0.2301,-0.5093,-8.5449,162.7807,-44.1894
250,-0.8472,-0.1827,-0.6997,-7.2021,159.3018,-44.4946
260,-0.8672,-0.3451,-0.6716,-7.7515,145.6909,-43.0908
270,-0.8662,-0.3799,-0.6886,-12.9395,126.6479,-22.2168
280,-0.8899,-0.2822,-0.8019,-12.5122,114.624,-10.498
290,-0.9517,-0.0897,-0.7805,-0.7324,86.0596,-0.1831
300,-0.9661,-0.093,-0.6903,7.1411,73.5474,-4.2114
310,-0.9532,-0.085,-0.5175,16.1743,58.7769,-11.1084
320,-0.9604,-0.0389,-0.5505,19.6533,56.3354,-13.2446
330,-0.9861,-0.0455,-0.6287,28.3813,46.3257,-19.9585
340,-0.9778,-0.1112,-0.6284,26.9775,27.71,-19.9585
350,-0.9103,-0.1729,-0.3633,15.3809,21.4844,-13.6719
360,-0.8566,-0.0828,-0.2897,19.4702,22.0337,-11.6577
370,-0.8663,-0.2549,-0.2375,25.6348,24.6582,-16.1133
380,-0.8986,-0.2727,-0.3008,20.6299,29.48,-1.4038
390,-0.9618,-0.0413,-0.3445,18.3105,26.3062,8.3618
400,-0.9734,0.0375,-0.2837,14.5874,22.2778,10.376
410,-0.9637,0.0376,-0.2814,7.9956,25.2686,7.6294
420,-0.9603,0.0458,-0.324,-2.6245,28.4424,1.77
430,-0.9534,-0.0562,-0.3252,-4.2114,28.2593,-2.6855
440,-0.9526,-0.1342,-0.3506,-9.0332,28.0762,-1.0986
450,-0.9856,-0.0496,-0.4263,-10.1318,25.2686,4.5776
460,-1.0194,0.0221,-0.4659,-16.1133,18.7378,9.7046
470,-1.0829,0.0459,-0.6307,-19.6533,14.4653,7.019
