timestamp,aX,aY,aZ,gX,gY,gZ
0,-0.7585,-1.9833,2.2778,-76.416,242.9809,-3.1128
10,-0.879,-2.1729,1.5875,-137.5732,453.4301,48.8281
20,-0.8491,-1.4954,-0.809,-112.5488,500.0,96.3135
30,-0.3954,0.1674,-2.0103,39.1846,375.6714,151.001
40,-0.2019,0.5015,-1.5303,78.3081,240.4785,116.0278
50,0.0052,-0.3594,-0.5161,13.2446,47.1191,-16.1743
60,0.0822,-1.0468,-0.4873,-28.3813,11.1084,-54.5654
70,0.0903,-1.2996,-0.4801,-15.3809,-36.377,-28.0762
80,0.0076,-0.972,-0.1917,26.5503,-86.853,12.0239
90,-0.1017,-0.73,0.3848,28.3203,-92.9565,8.5449
100,-0.1069,-0.7578,0.3763,16.2964,-84.5947,-2.4414
110,-0.1199,-0.7593,0.2384,7.9956,-88.9282,-5.9204
120,-0.1284,-0.783,0.1979,-10.437,-112.0605,-13.7939
130,-0.1851,-0.8289,0.4974,-19.104,-126.5259,-16.9678
140,-0.2004,-0.8972,0.7352,-22.1558,-115.9058,-22.8271
150,-0.1541,-1.0731,0.6687,-17.2119,-93.0786,-21.9116
160,-0.14,-1.1295,0.5139,-5.0049,-66.7114,-8.4229
170,-0.1545,-1.0815,0.235,2.6245,-64.5752,0.2441
180,-0.1615,-1.0356,0.1127,12.6343,-77.2095,9.7046
190,-0.1853,-0.8877,0.131,9.7656,-91.2476,11.0474
200,-0.1998,-0.8088,0.2014,-4.1504,-109.1919,3.2349
210,-0.1891,-0.892,0.2656,-7.2632,-110.4126,-3.2959
220,-0.1787,-1.0009,0.2792,-7.9956,-110.4126,-2.6855
230,-0.2037,-1.0425,0.3743,-6.4087,-110.4736,4.4556
240,-0.2446,-0.8784,0.4197,4.5166,-103.4546,15.0757
250,-0.2568,-0.8436,0.4514,7.9346,-99.9145,14.2822
260,-0.2642,-0.891,0.4211,1.3428,-92.041,6.5918
270,-0.265,-0.9047,0.3955,1.5259,-89.1113,3.6621
280,-0.282,-0.9161,0.5303,13.6719,-86.853,-0.4883
290,-0.2944,-0.9261,0.5692,21.5454,-73.4253,-4.6997
300,-0.3241,-0.9459,0.5087,23.3154,-65.7349,-6.4087
310,-0.3381,-0.9429,0.4639,26.6724,-56.8237,-8.3618
320,-0.3849,-0.9185,0.5322,26.6113,-56.2744,-9.9487
330,-0.4292,-0.9088,0.6622,22.8882,-49.1333,-17.334
340,-0.514,-0.9501,0.8472,17.4561,-37.7197,-23.6816
350,-0.5448,-1.0139,0.9174,5.6763,-9.5215,-35.5225
360,-0.6241,-1.1223,1.048,2.1973,8.5449,-38.0249
370,-0.6606,-1.123,1.0283,-2.4414,50.5371,-37.3535
380,-0.7281,-1.1082,1.0345,-7.7515,67.1387,-40.0391
390,-0.7703,-1.1521,1.123,-15.8081,99.4873,-48.645
400,-0.8683,-1.2726,1.408,-17.8223,120.4834,-51.3916
410,-0.92,-1.3394,1.5573,-15.3198,182.1899,-51.0254
420,-0.9869,-1.3982,1.5015,-8.5449,224.9145,-46.5088
430,-0.9861,-1.4509,1.2977,-6.5918,295.105,-32.5928
440,-0.9285,-1.772,0.9958,-17.4561,309.4482,-21.4844
450,-1.0139,-1.8768,1.1833,-34.3628,320.9839,22.7661
460,-1.085,-1.8373,1.3079,-41.1377,337.1582,46.0205
470,-1.2021,-1.8534,1.1637,-88.4399,393.2495,72.4487
480,-1.2521,-1.8309,0.9236,-113.1592,419.3115,83.313
490,-1.1917,-1.6366,0.2411,-132.9956,442.749,110.9619
500,-1.1171,-1.5471,0.1381,-154.3579,404.4189,127.3804
510,-0.991,-1.425,0.1761,-166.5649,388.1225,131.0425
520,-0.9413,-1.3875,0.0717,-175.2319,371.643,137.8174
530,-0.8958,-1.2946,0.0801,-164.6118,360.7177,145.3247
540,-0.8689,-1.2706,0.087,-137.9395,350.0976,161.2549
550,-0.7561,-1.2422,-0.2072,-122.0703,344.4824,167.2973
560,-0.6943,-1.1265,-0.3741,-84.2895,318.6035,173.9502
570,-0.5962,-0.9634,-0.4624,-65.3076,308.0444,170.6543
