timestamp,aX,aY,aZ,gX,gY,gZ
0,-1.6544,-0.199,2.2168,9.4604,427.6123,41.687
10,-1.8059,0.2974,1.0795,98.6938,580.2002,103.8208
20,-1.2677,1.9574,-2.6378,125.4272,539.917,90.4541
30,-0.7656,1.6339,-2.3981,38.5132,148.3154,-82.5195
40,-0.2809,-0.5322,0.1864,-35.8276,49.1943,-127.0752
50,-0.3344,-0.7742,0.0973,-31.6772,57.8003,-57.1289
60,-0.4399,-0.2665,-0.3378,18.8599,17.7612,-19.165
70,-0.422,-0.1033,-0.1055,50.8423,-80.5054,13.0005
80,-0.3683,0.3147,0.5112,34.3018,-101.1352,23.4375
90,-0.4508,0.3353,0.5349,27.2827,-109.1919,7.4463
100,-0.4967,0.1716,0.5931,38.8794,-120.9717,-6.8359
110,-0.4999,0.1959,1.108,55.7251,-146.6064,-6.2866
120,-0.4938,0.2699,1.2205,57.373,-135.6201,-5.127
130,-0.5249,0.2275,0.9581,50.0488,-88.0737,-17.395
140,-0.5378,0.2002,0.8684,42.5415,-78.3691,-21.8506
150,-0.5398,0.127,0.9093,29.2358,-78.4912,-26.5503
160,-0.549,0.0758,0.8567,22.583,-70.3125,-26.123
170,-0.5984,0.0311,0.6503,21.8506,-71.7163,-22.8882
180,-0.6178,-0.0024,0.6412,11.2305,-88.3789,-15.2588
190,-0.6488,-0.0118,0.6267,6.4087,-94.4214,-9.3994
200,-0.6702,0.011,0.5792,2.2583,-107.605,2.0752
210,-0.6971,0.0775,0.5577,-1.4038,-117.2485,6.1035
220,-0.7025,0.156,0.5411,-9.0942,-133.1787,11.3525
230,-0.7512,0.1943,0.6881,-6.0425,-145.4468,5.6763
240,-0.767,-0.0344,0.9387,-21.4233,-141.1133,-2.3804
250,-0.8022,0.056,0.7311,-18.4326,-119.9951,11.7187
260,-0.8156,0.1366,0.65,-15.8691,-115.2954,17.2729
270,-0.8022,0.1421,0.7172,-20.0806,-116.5161,14.9536
280,-0.8076,0.1813,0.7181,-28.5645,-107.0557,12.3291
290,-0.8284,0.2074,0.6644,-30.3955,-102.1118,7.3853
300,-0.8381,0.1667,0.6215,-34.668,-92.7734,-2.0752
310,-0.8535,0.163,0.5173,-34.4849,-90.3931,-3.1128
320,-0.8541,0.1755,0.468,-35.6445,-90.6372,-7.4463
330,-0.854,0.158,0.4713,-39.3066,-92.8345,-10.437
340,-0.8745,0.1188,0.5334,-34.4238,-92.041,-12.8784
350,-0.9128,0.0392,0.6006,-27.771,-86.5478,-9.8877
360,-0.925,0.0458,0.5708,-16.0522,-70.5566,1.0986
370,-0.927,0.0988,0.4253,-15.1978,-64.9414,3.7842
380,-0.9095,0.1079,0.421,-20.1416,-62.9883,3.0518
390,-0.8998,0.11,0.4855,-19.8975,-62.6831,1.8921
400,-0.8721,0.1235,0.5681,-18.1274,-51.2085,-2.1973
410,-0.8668,0.114,0.5708,-13.855,-33.2031,-8.3008
420,-0.877,0.0546,0.5162,-8.8501,-25.8179,-10.437
430,-0.8911,0.0533,0.4945,4.5776,-18.0054,-10.2539
440,-0.9631,0.0389,0.3969,7.6904,-14.4043,-11.0474
450,-1.0184,-0.0083,0.316,-0.5493,-14.4653,-9.8267
460,-1.0967,-0.0626,0.4702,-8.2397,-21.0571,-4.0894
470,-1.1096,-0.0172,0.6331,-6.1646,-20.5688,11.7187
480,-1.1208,0.1201,0.8158,-2.1973,-10.9863,15.7471
490,-1.1221,0.155,0.8193,2.6855,13.855,13.4277
500,-1.1469,0.2183,0.8292,4.4556,24.4141,10.6201
510,-1.1654,0.2657,0.9276,-4.2114,44.6777,-0.1221
520,-1.218,0.2894,1.2203,-4.6387,60.9741,-8.667
530,-1.2522,0.282,1.3154,7.9956,110.7788,-23.7427
540,-1.3318,0.2351,1.2964,17.2729,139.6484,-29.8462
550,-1.3839,0.1545,1.2693,40.8325,189.6973,-32.4097
560,-1.541,0.0475,1.1405,52.7954,210.8154,-25.1465
570,-1.5581,0.0806,1.0845,54.5044,230.0415,-5.9814
580,-1.4967,0.2007,1.1458,60.6079,232.0556,0.2441
590,-1.4951,0.2859,1.2444,56.0913,243.2251,0.3052
600,-1.4609,0.2815,1.4497,14.5264,255.9204,-14.6484
610,-1.457,0.1768,1.5448,-17.395,292.5415,-39.1846
620,-1.5212,-0.0026,1.5027,10.3149,320.7397,-39.917
630,-1.54,-0.1227,1.3264,36.438,375.122,-32.3486
640,-1.4591,-0.1725,0.91,21.4233,389.1601,-19.7144
650,-1.3893,0.0148,0.7979,-1.2207,378.0517,7.5684
660,-1.2123,0.272,1.0612,-5.3101,360.5957,3.9062
670,-1.1521,0.2473,1.3492,-7.9956,355.4077,-20.9351
680,-1.1498,0.1399,1.4243,-0.4883,380.6152,-28.4424
690,-1.1477,0.0762,1.2172,19.8364,424.8047,-32.6538
700,-1.0713,-0.0476,0.9252,28.1372,426.8799,-29.2969
710,-0.9362,-0.0103,0.8297,37.3535,415.8935,-10.6201
720,-0.8599,0.0585,0.8213,37.9639,409.851,-1.0986
730,-0.7205,0.1624,0.8022,29.48,398.4375,5.7373
740,-0.6615,0.1588,0.7139,18.7378,397.1557,-0.1831
750,-0.5436,0.0896,0.4885,13.1836,393.3716,-2.2583
760,-0.4669,0.0602,0.3934,5.9814,372.2534,-1.1597
770,-0.3265,0.0463,0.3392,8.9111,357.0556,1.0986
780,-0.2762,0.0553,0.3223,10.8643,333.6792,4.0894
790,-0.1697,0.0448,0.3561,10.437,324.707,5.9814
800,-0.1309,0.0461,0.4077,8.3008,322.5708,16.1743
