timestamp,aX,aY,aZ,gX,gY,gZ
0,-1.8655,-2.0018,-1.3431,233.2764,-632.8125,-300.415
10,-2.1383,-2.462,-1.104,144.7754,-743.5302,-273.1934
20,-2.4865,-2.6707,-0.0465,126.2207,-802.7343,-226.7456
30,-2.3402,-2.3936,0.9264,99.3652,-853.9428,-148.1323
40,-2.1605,-2.385,1.1943,80.0171,-839.3554,-123.7793
50,-1.8242,-2.9927,1.3922,-26.9165,-752.7465,-61.6455
60,-1.7596,-3.1276,1.4243,-133.4839,-654.7241,133.1177
70,-1.8843,-2.313,1.344,-145.6909,-613.6475,252.1362
80,-1.9934,-1.7311,1.3378,-126.4648,-561.5234,397.705
90,-1.9622,-0.9761,1.6385,-110.2295,-536.6821,419.4946
100,-1.8568,-0.672,1.8719,-76.6602,-463.7451,418.0298
110,-1.4786,0.3163,2.3718,-61.6455,-422.8515,399.9023
120,-1.2108,0.6831,2.5763,-99.6094,-316.1621,291.8091
130,-0.7107,0.7406,2.6536,-150.6348,-253.6621,226.8677
140,-0.5762,0.691,2.6027,-202.8198,-133.1787,144.3481
150,-0.532,0.7501,2.304,-165.5884,-76.6602,116.272
160,-0.528,0.7458,2.0513,-102.417,12.8174,40.2222
170,-0.4563,0.4929,1.5939,-108.3374,39.1846,-0.7324
180,-0.406,0.3977,1.4642,-107.2388,68.9087,-49.9268
190,-0.3347,0.5298,1.3059,-90.9424,84.1064,-64.6973
200,-0.3534,0.6813,1.2017,-65.5518,117.1265,-108.2153
210,-0.5045,1.0446,0.9497,-70.6787,124.4507,-143.9209
220,-0.6488,1.0092,1.0251,-115.8447,107.1777,-246.2768
230,-0.6969,0.8792,1.2236,-132.5073,91.8579,-297.1802
240,-0.7688,0.5708,1.6899,-110.5957,76.9043,-384.6435
250,-0.8104,0.356,1.9363,-69.0308,109.9243,-446.3501
260,-0.8317,-0.0664,2.3584,-37.7197,149.353,-457.0312
270,-0.8531,-0.22,2.5123,62.2559,248.23,-447.1435
280,-1.1364,-0.4564,2.6094,120.1172,309.5703,-439.0869
290,-1.375,-0.6421,2.4197,188.2324,450.1342,-438.7817
300,-1.7861,-1.3292,1.6627,206.9092,511.4746,-440.9179
310,-1.881,-1.6906,1.2391,248.1689,596.7407,-401.4892
320,-1.6174,-2.304,0.5454,259.0942,618.4692,-358.8257
330,-1.4174,-2.5045,0.3461,211.4868,614.7461,-232.4219
340,-1.4955,-2.6581,0.2321,159.3628,601.9897,-159.9121
350,-1.5474,-2.5872,0.0905,172.5464,588.8062,-4.8218
360,-1.1796,-2.0684,-0.5442,225.2807,574.0967,71.2891
370,-1.0023,-1.7535,-0.7084,221.1304,502.4414,179.7485
380,-0.9575,-1.2206,-0.6534,189.6362,468.5669,210.8154
390,-0.9344,-1.0574,-0.6722,135.7422,429.5654,238.4033
400,-0.7943,-0.9825,-0.6991,133.4839,411.8042,243.042
410,-0.7794,-0.978,-0.7059,114.3188,382.6904,265.625
420,-0.8431,-0.7499,-0.9127,73.9746,375.061,283.5693
430,-0.8181,-0.6112,-1.1256,0.9766,346.7407,303.1006
440,-0.6499,-0.4899,-1.3889,-15.8081,315.3076,302.1851
450,-0.5659,-0.4128,-1.3512,-20.2637,244.5679,299.9878
460,-0.526,-0.1627,-1.1066,-22.0337,219.6045,296.5698
470,-0.4207,0.0521,-1.1456,-20.9961,199.8901,288.208
480,-0.3503,0.1617,-1.234,-9.5215,173.8891,269.6533
490,-0.222,0.3322,-1.1711,11.2305,148.5596,254.8218
500,-0.1635,0.4661,-1.0675,42.2363,102.9053,229.4311
510,-0.0833,0.8167,-0.9198,43.6401,90.1489,212.8296
520,-0.0304,0.8888,-0.9666,49.8047,81.543,160.8887
530,0.066,0.7162,-1.2242,37.0483,73.2422,138.2446
540,0.0775,0.6826,-1.281,-22.2778,34.1797,126.6479
550,0.0696,0.9131,-1.205,-45.227,11.4136,120.6055
560,0.0525,0.9899,-1.1464,-48.7061,-22.9492,75.1953
570,-0.0126,0.948,-1.0707,-41.8701,-34.8511,43.7012
580,-0.0756,0.8873,-1.0741,0.1831,-53.894,-23.0103
590,-0.2849,0.5937,-1.2129,40.2832,-63.8428,-56.4575
600,-0.4001,0.3663,-1.3588,117.8589,-92.5903,-107.8491
610,-0.6028,-0.1423,-1.796,144.043,-115.6006,-118.7744
620,-0.6931,-0.2374,-2.0399,157.4097,-197.998,-106.4453
630,-0.9111,0.0444,-2.2899,160.8276,-262.8784,-98.7549
640,-1.1022,0.3098,-2.2601,212.0361,-421.936,-130.5542
650,-1.605,0.5796,-2.2096,203.3081,-499.2065,-177.6123
660,-1.9349,0.5089,-2.1941,184.7534,-660.5834,-307.0679
670,-2.8909,0.0148,-1.8173,219.1772,-743.4081,-379.8828
680,-3.4998,-0.4417,-1.5197,232.2998,-886.2914,-528.2593
690,-3.9999,-2.0219,-0.577,191.8335,-958.3129,-593.689
700,-3.9999,-3.9379,0.7538,95.0317,-1113.5864,-650.0854
710,-3.9841,-3.9999,1.4932,-97.7783,-1224.0601,-424.5605
720,-3.9971,-3.9606,2.8219,-258.3618,-1186.2183,-151.3062
730,-3.9999,-3.3308,2.8523,-357.0556,-892.456,439.27
740,-3.5255,-0.8434,3.1591,-214.1723,-784.3627,539.978
750,-2.9362,-0.3774,3.7444,16.1743,-666.0766,370.4223
760,-1.8759,-0.5433,3.9999,-19.8975,-555.603,295.8374
770,-1.6012,-0.3041,3.9999,-64.1479,-177.2461,282.8979
780,-1.3835,0.3411,3.1267,-79.0405,0.9766,261.1084
790,-1.3207,0.2811,2.3131,-131.1646,144.043,165.5273
800,-1.1362,-0.0161,1.3755,-123.1689,140.3198,140.3198
810,-1.0038,0.0618,1.278,-85.9375,114.8682,138.6719
820,-0.7062,0.498,1.3076,-84.9609,109.6802,131.5308
830,-0.5579,0.672,1.3368,-99.1211,115.8447,75.7446
840,-0.3566,0.7384,1.3005,-107.9712,125.7934,35.9497
850,-0.3191,0.6614,1.2203,-119.5068,149.5972,-37.4756
860,-0.3307,0.4646,1.082,-113.0371,157.1655,-64.8804
870,-0.355,0.4375,1.0593,-75.7446,164.0014,-105.6518
880,-0.3856,0.491,1.0729,-56.9458,167.2973,-130.188
890,-0.4146,0.4092,1.0599,-56.7017,182.0679,-192.81
900,-0.4596,0.1711,1.0317,-66.5894,188.4155,-216.5527
910,-0.4624,0.0835,1.1479,-72.3267,184.3872,-242.6147
920,-0.4369,-0.1531,1.637,-70.1294,185.6079,-252.3804
930,-0.4802,-0.4716,1.9326,-33.2031,234.436,-260.376
940,-0.5442,-0.5157,1.8694,9.1553,281.7383,-250.8545
950,-0.7034,-0.2942,1.4265,105.7129,379.4555,-219.7876
960,-0.7585,-0.1593,1.2159,166.687,435.6079,-213.9282
970,-0.802,-0.1442,1.0524,170.227,445.9839,-222.9614
980,-0.833,-0.3284,1.0685,121.1548,464.9658,-249.5117
990,-0.9407,-1.0208,0.9248,81.4209,488.1591,-256.3477
