aX,aY,aZ,gX,gY,gZ
-0.6158,0.9525,-2.8113,-71.2891,-347.7783,-84.5337
-1.0092,-0.2311,0.5658,-212.7075,-687.0727,-164.3066
-0.5073,-1.4374,2.6211,-328.7964,-737.6708,-156.0059
0.7159,-1.1403,3.9999,-372.4365,-515.1978,72.4487
0.8159,0.2623,3.9999,-162.5976,-282.9590,174.8047
0.4690,0.7905,2.1627,130.1880,144.5923,62.5000
0.4137,0.0687,1.0472,95.6421,217.1631,-32.7759
0.5452,-0.4124,0.3885,19.4092,148.6816,-45.4102
0.6183,-0.2323,0.7760,25.5127,88.8061,-17.3950
0.7317,-0.1017,1.3296,74.4629,63.6597,-13.1226
0.7849,-0.1234,1.2054,91.2476,92.3462,-20.9351
0.8500,-0.1155,0.7811,89.4165,138.0615,-19.7144
0.8553,-0.0980,0.6060,63.1103,145.8740,-10.5591
0.8401,-0.1499,0.4579,43.7622,140.7471,-9.0942
0.8314,-0.2047,0.4574,12.5732,128.6011,-9.2163
0.8203,-0.2648,0.4567,8.1787,124.3896,-8.3008
0.8344,-0.2878,0.4619,2.1362,117.7978,-6.5918
0.8811,-0.3550,0.5342,1.0376,116.9434,-4.9438
0.8877,-0.3590,0.5372,6.0425,123.9624,1.4038
0.8696,-0.3629,0.4679,5.9204,127.6855,3.1128
0.8678,-0.3987,0.4429,-0.1831,128.1128,6.7139
0.8962,-0.4213,0.4883,-5.7373,126.9531,11.7798
0.9164,-0.3822,0.5348,-19.4702,130.7373,21.4844
0.9520,-0.3204,0.5682,-22.7661,136.5967,22.7051
0.9585,-0.3135,0.5530,-13.6108,153.7476,22.3389
0.9626,-0.2943,0.5032,-7.4463,163.0249,22.9492
0.9373,-0.2476,0.4916,10.4980,182.1899,24.3530
0.8877,-0.2554,0.2839,10.9253,194.3359,22.5830
0.8735,-0.2876,0.1302,-3.6011,206.1767,23.7427
0.8490,-0.2620,-0.0510,-9.8877,203.7353,26.7944
0.8344,-0.2480,-0.0844,-15.6860,197.0825,27.0996
0.7889,-0.2495,-0.1027,-14.3433,196.0449,26.3062
0.7538,-0.2324,-0.1281,-14.4043,202.2705,25.3906
0.6852,-0.2341,-0.2838,-15.0757,206.8481,24.0478
0.6578,-0.2369,-0.3601,-11.9629,209.2285,23.3154
0.5986,-0.1685,-0.4539,-10.4980,208.4961,23.6816
0.5692,-0.1158,-0.5072,-7.8125,206.3598,20.2637
0.5159,-0.0385,-0.6477,-3.2349,203.9795,16.8457
0.4885,-0.0151,-0.7384,9.4604,194.9463,9.0332
0.4363,0.0079,-0.8550,10.5591,186.5234,3.9062
0.4110,0.0197,-0.8594,13.2446,168.7012,-8.4839
0.3599,0.0255,-0.8832,14.6484,163.1470,-15.0146
0.3230,0.0270,-0.9070,16.1133,154.0527,-25.5127
0.2144,0.0488,-0.9445,21.4844,149.7192,-30.3345
0.1512,0.0848,-0.9968,31.8603,145.6909,-37.2314
-0.0049,0.1996,-1.1760,38.5742,142.7002,-42.7856
-0.0740,0.2668,-1.3020,45.2881,126.7700,-56.5796
-0.2214,0.3698,-1.5322,47.3022,111.2671,-69.0308
-0.3129,0.3564,-1.6227,37.9028,67.7490,-95.3369
-0.4729,0.3732,-1.7523,30.5786,40.8325,-105.6518
-0.5781,0.4044,-1.8298,29.7852,-17.1509,-135.1318
-0.8438,0.4518,-2.0830,28.1982,-50.6592,-158.3862
-1.0402,0.4269,-2.2438,37.1704,-133.3618,-228.2104
-1.5775,0.4077,-2.8326,51.6968,-186.7676,-272.0337
-1.9496,0.3127,-3.2218,51.6968,-360.9008,-384.3383
-2.9495,-0.4946,-3.6156,23.1323,-491.2109,-437.9272
-3.5515,-0.9663,-3.3748,-47.1191,-806.5795,-456.9091
-3.9999,-1.3417,-2.0396,-75.0122,-958.8012,-428.1616
-3.9999,-1.6245,-1.1548,-164.3677,-1206.4819,-364.7461
-3.9836,-3.4989,1.6978,-260.4980,-1305.2977,-305.6030
-3.9978,-3.9999,3.9999,-443.3593,-1322.7538,102.9663
-3.9335,-3.1069,3.9999,-397.4609,-1158.2031,405.3344
-2.4819,0.4552,3.9669,-26.9775,-643.6767,636.9019
-1.4191,0.8779,3.9316,186.7065,-234.0088,285.4614
-0.4176,-0.6320,3.1707,166.6870,-130.3711,153.3203
-0.3779,-0.7682,2.6604,157.5317,-87.7685,157.5928
-0.3430,-0.1313,2.2938,156.4941,-77.0874,173.3398
-0.2296,-0.0110,2.2137,133.9111,-25.8179,140.3198
0.0592,-0.1663,1.9143,117.9809,1.2817,119.6899
0.1720,-0.2501,1.6803,91.7969,35.5225,102.8442
0.2834,-0.2196,1.3195,80.7495,39.0015,101.5015
0.3042,-0.1525,1.2191,42.4194,38.6353,90.7593
0.3208,-0.1127,1.0654,11.9629,38.8794,78.2471
0.3148,-0.1460,1.0098,-17.5781,39.3677,63.5376
0.3314,-0.3306,0.8896,-50.5981,44.6777,34.7290
0.3528,-0.4408,0.8326,-59.0820,46.0205,20.9351
0.3909,-0.5212,0.7322,-55.2368,44.4946,21.4844
0.4022,-0.5035,0.6833,-49.8657,39.9780,26.6113
0.4260,-0.4033,0.6304,-50.2930,35.7666,29.1748
0.4393,-0.3342,0.6442,-52.1851,25.6348,28.9307
0.4717,-0.2738,0.6874,-57.6172,22.7661,24.2310
0.4891,-0.2938,0.7144,-64.7583,21.3013,13.0615
0.5167,-0.3513,0.7520,-61.2183,22.8882,9.7656
0.5197,-0.3594,0.7466,-48.1567,28.0151,8.3618
0.5045,-0.3359,0.7137,-42.7246,29.9683,8.1787
0.4924,-0.3229,0.6919,-35.7056,29.8462,7.2021
0.4753,-0.2952,0.6791,-32.0435,27.5269,6.4697
0.4811,-0.3093,0.6990,-33.3252,23.0103,2.7466
0.5059,-0.3275,0.7710,-33.6304,22.5830,1.7700
0.5148,-0.3082,0.7804,-18.5547,27.2827,-0.7935
0.5348,-0.3219,0.7340,-11.9629,29.9683,-3.4790
0.5464,-0.3278,0.7323,-16.7236,30.8228,-5.0659
0.5496,-0.2515,0.7653,-20.6299,31.0669,-5.5542
0.5437,-0.2308,0.7595,-19.9585,34.1187,-14.4043
0.5521,-0.3254,0.7516,-22.8882,34.8511,-19.1040
0.5594,-0.3405,0.7833,-34.7290,35.8887,-18.2495
0.5585,-0.2714,0.8271,-34.8511,38.8184,-18.4937
0.5621,-0.2904,0.8065,-34.6680,46.0205,-27.8320
0.5781,-0.3777,0.7749,-37.1094,47.2412,-30.4565
0.5776,-0.3794,0.7646,-41.5039,48.1567,-28.6255
