aX,aY,aZ,gX,gY,gZ
0.4080,-1.6151,3.9999,-75.5615,-195.0683,-10.8032
0.2952,-0.4473,3.5660,28.5645,-36.0718,51.4526
0.0985,0.0323,2.4604,157.1655,198.3642,43.8232
0.0305,0.1799,0.6666,137.5732,214.9048,19.7754
0.1420,-0.0210,0.6075,39.3677,124.6338,-15.1367
0.2964,-0.5077,1.2157,27.8320,95.2759,-17.4561
0.3379,-0.5044,1.1740,74.9512,107.1777,3.1738
0.4434,-0.2284,0.9298,89.0503,109.7412,9.9487
0.4905,-0.1404,0.8682,57.3730,105.8350,9.5215
0.5265,-0.1718,0.6824,29.1748,103.2104,7.6294
0.5219,-0.2336,0.5817,-8.4229,86.2427,8.1787
0.5104,-0.3221,0.4779,-12.9395,71.6553,10.4370
0.5159,-0.3185,0.5084,-8.8501,39.2456,17.2119
0.5403,-0.2036,0.6469,-7.8735,27.4048,19.4092
0.5509,-0.1547,0.7009,-13.7939,15.9912,14.8315
0.5590,-0.2192,0.7524,-19.7754,13.7939,10.6201
0.5555,-0.2437,0.7731,-19.7754,9.5825,8.7280
0.5515,-0.2572,0.8625,-14.3433,7.9346,8.4839
0.5475,-0.2545,0.8931,-5.4932,9.5825,10.4980
0.5421,-0.2075,0.9635,-5.6152,11.4746,11.5356
0.5415,-0.1829,0.9895,-10.9253,18.7378,10.1929
0.5579,-0.1832,1.0043,-13.5498,23.1323,8.5449
0.5651,-0.1805,1.0073,-13.7329,30.4565,7.1411
0.5731,-0.1541,1.0145,-11.9019,33.7524,6.2256
0.5773,-0.1556,1.0386,-12.8784,39.6729,3.1738
0.5808,-0.1333,1.0959,-13.0615,44.1894,2.0752
0.5894,-0.1262,1.1061,-11.1694,55.6030,-1.5869
0.6200,-0.1008,1.1329,-7.5684,61.4624,-2.8076
0.6343,-0.0813,1.1362,-0.4883,76.1108,-5.1880
0.6329,-0.0437,1.1248,-1.0986,83.8623,-7.0801
0.6252,-0.0569,1.1014,-12.9395,99.1211,-14.7705
0.6302,-0.1906,1.0931,-20.2637,105.6518,-17.5171
0.6417,-0.2386,1.1218,-22.9492,119.8120,-14.2212
0.6703,-0.1915,1.1339,-17.3340,129.5776,-11.1084
0.6831,-0.1528,1.0909,-8.8501,150.6958,-10.8643
0.6886,-0.1731,0.9755,-12.5732,160.2783,-12.8174
0.6913,-0.3086,0.9193,-28.2593,175.5981,-13.5498
0.6902,-0.3427,0.9200,-29.1138,182.2510,-9.8877
0.6722,-0.2645,0.8480,-16.1133,199.4629,1.1597
0.6722,-0.2264,0.7832,-10.1318,215.9424,2.0142
0.6857,-0.2665,0.6475,-13.9160,223.0224,0.6104
0.6851,-0.3235,0.5806,-19.9585,235.4736,4.6997
0.6606,-0.3119,0.5066,-18.4326,240.8447,11.2915
0.6395,-0.2555,0.4994,-10.4980,254.6387,18.4326
0.5481,-0.1261,0.4255,0.4272,265.2588,17.3950
0.5013,-0.1013,0.2574,7.7515,289.9170,14.5874
0.4341,-0.0835,-0.1315,-4.0894,293.7622,14.8926
0.4147,-0.0563,-0.2410,-27.9541,282.5928,13.6719
0.3661,0.0072,-0.3312,-29.3579,276.1230,9.8877
0.3273,0.0291,-0.3982,-18.6768,272.6440,-1.8311
0.2552,0.0527,-0.6520,-12.9395,270.7520,-7.5684
0.2218,0.0577,-0.7737,-16.1133,257.6294,-14.5874
0.1656,0.1162,-1.0247,-19.5923,248.9624,-16.0522
0.1376,0.1511,-1.1509,-25.6348,222.9614,-23.7427
0.0697,0.1824,-1.3508,-26.3672,204.6509,-29.9683
0.0339,0.2241,-1.4225,-23.8647,162.0483,-44.9829
-0.0419,0.2986,-1.5593,-20.5688,138.7939,-57.4951
-0.0812,0.2845,-1.6399,-9.9487,85.7544,-91.4917
-0.1643,0.1555,-1.7645,-7.8735,53.4668,-108.3374
-0.2084,0.0735,-1.7745,-9.2773,-19.5313,-133.8501
-0.2941,0.0139,-1.6449,-7.7515,-56.4575,-143.7378
-0.3352,0.0142,-1.5577,5.1270,-116.6992,-168.1518
-0.4286,-0.0007,-1.5408,15.0757,-141.1133,-183.8379
-0.4900,-0.0344,-1.5483,32.5928,-194.9463,-221.4966
-0.6915,-0.1742,-1.5872,31.9824,-225.8301,-239.9292
-0.9907,-0.3156,-1.5477,8.9111,-307.3120,-271.8506
-1.1716,-0.4189,-1.5039,-5.9814,-356.3232,-288.7573
-1.5969,-0.8400,-1.4385,-35.5835,-462.9516,-326.7822
-1.8754,-1.0656,-1.3475,-63.3545,-582.8857,-341.7358
-2.5143,-1.4366,-0.8220,-80.6274,-649.7802,-340.5761
-2.9105,-1.6266,-0.3608,-120.7886,-763.9160,-327.5146
-3.7008,-2.8490,0.6768,-186.0962,-793.7011,-301.4526
-3.5737,-3.6968,1.3611,-262.9395,-829.3456,-106.6284
-2.6611,-3.3243,2.7166,-233.8257,-807.7392,59.3262
-2.3058,-2.0664,2.9130,-103.0273,-639.6484,277.0996
-1.7598,-0.4694,2.4888,-14.5874,-544.6167,253.2348
-1.5292,-0.8712,2.1169,41.9922,-414.7339,104.7363
-1.2297,-1.7776,1.5846,41.8701,-386.6577,97.3511
-1.1760,-1.6210,1.5200,53.1616,-363.7695,166.1987
-1.1747,-1.1289,1.4276,47.1191,-350.1587,185.9741
-1.0532,-0.5933,1.6809,76.2939,-339.8437,187.8662
-0.8981,-0.5793,1.9460,91.6748,-335.0219,164.1235
-0.5651,-0.7469,2.0634,63.4766,-264.8315,119.3848
-0.4801,-0.6860,1.9512,76.0498,-174.7436,109.3750
-0.4189,-0.6028,1.6343,80.9936,-139.2822,97.3511
-0.3998,-0.6688,1.4751,72.1436,-88.8061,71.8384
-0.4027,-0.7699,1.2207,62.9883,-72.3877,66.9556
-0.3889,-0.7457,1.1470,39.5508,-53.8330,63.5376
-0.2828,-0.6840,1.1630,24.5361,-48.4619,56.5186
-0.2047,-0.7522,1.1771,-1.6479,-24.1089,40.6494
-0.1133,-0.7891,1.0712,1.0986,-5.5542,41.8091
-0.0895,-0.7131,0.9634,19.4092,30.0293,43.5181
-0.0780,-0.6329,0.7150,18.8599,43.6401,37.9028
-0.0868,-0.6304,0.5779,10.0708,53.4668,25.2686
-0.0896,-0.6434,0.3896,2.8687,50.0488,19.9585
-0.0729,-0.6615,0.3616,-17.9443,34.7900,10.1929
-0.0162,-0.7214,0.4277,-28.1372,27.2217,5.6763
0.0162,-0.7629,0.4861,-39.7949,21.1792,-0.7324
0.0682,-0.8438,0.5685,-39.1235,22.6440,-1.7700
0.0789,-0.8794,0.5850,-30.9448,30.7007,0.0000
