aX,aY,aZ,gX,gY,gZ
0.5098,-0.2281,-0.2855,62.9883,235.5347,12.0239
0.4456,-0.1814,-0.3965,69.7632,244.4458,18.7378
0.3075,-0.0415,-0.6683,76.2329,254.6387,29.1138
0.2300,0.0818,-0.7739,70.3125,252.7466,31.1279
0.0894,0.4141,-0.8994,51.8188,241.0278,23.1934
0.0175,0.5176,-0.9386,42.6025,235.3515,8.9111
-0.1945,0.5537,-1.1466,40.4663,233.3984,-32.4707
-0.3275,0.5646,-1.3212,41.8701,224.7314,-71.4722
-0.5731,0.6727,-1.7155,38.3301,211.3647,-90.2100
-0.6859,0.7034,-1.9397,26.0010,161.9873,-136.8408
-0.8705,0.5176,-2.3735,11.5356,120.3003,-162.7807
-0.9471,0.4084,-2.4498,-7.5684,1.2207,-208.0078
-1.1346,0.3029,-2.2495,0.1831,-59.6313,-233.9477
-1.2417,0.2185,-2.1174,38.5132,-152.6489,-304.8096
-1.4922,-0.0272,-2.1490,54.9927,-189.9414,-342.2241
-1.6730,-0.1825,-2.3684,44.9829,-283.8745,-408.2641
-2.2045,-0.6660,-2.8198,15.1978,-362.1826,-435.3637
-2.6073,-0.9717,-2.8065,-24.3530,-586.7920,-475.5249
-3.6273,-1.7837,-2.0433,-29.4800,-712.4023,-488.5254
-3.9954,-2.2860,-1.3041,-59.2651,-919.4335,-466.9189
-3.9999,-3.5017,0.3851,-67.6880,-982.7270,-423.2177
-3.9999,-3.9891,1.2777,-77.0264,-1031.3110,-243.8965
-3.4730,-3.9999,3.0068,-99.3652,-1002.4413,-81.7261
-2.3611,-3.4987,3.3943,-135.0098,-798.8281,288.8794
-1.9902,-2.6987,2.8005,-100.2197,-654.9072,406.3110
-1.5819,-1.2938,1.7543,84.6558,-480.7739,435.7910
-1.4420,-1.2017,1.7349,203.9184,-461.6089,339.2944
-1.3562,-1.5299,1.9611,175.9033,-454.2846,328.2470
-1.3534,-1.3616,2.0675,84.3506,-421.4477,391.8457
-1.0826,-0.5192,2.4336,75.6226,-394.9585,411.9262
-0.8271,-0.2129,2.5803,108.2764,-304.2603,362.8540
-0.4607,-0.0138,2.4304,116.8823,-247.3755,318.6035
-0.4146,0.0051,2.1561,88.9282,-155.3955,255.0049
-0.3967,0.1144,1.6914,53.2837,-130.7373,236.3891
-0.3676,0.1823,1.5739,7.5073,-112.7319,199.6460
-0.2007,0.2084,1.6350,-4.0283,-108.6426,176.9409
-0.1151,0.1643,1.6611,-16.9678,-79.8340,133.7280
0.0132,0.1112,1.5250,-12.5732,-60.0586,117.4316
0.0536,0.1206,1.4119,-0.4883,-26.2451,92.2851
0.1240,0.1646,1.1793,-0.9766,-13.6719,80.8105
0.1658,0.1816,1.0887,-18.4937,-2.8687,55.5420
0.2540,0.1440,1.0299,-30.1514,-2.4414,41.3208
0.2950,0.0658,1.0420,-44.3726,2.8076,16.0522
0.3617,-0.0885,1.0311,-42.1753,8.9111,8.7891
0.3821,-0.1322,0.9982,-28.7476,22.4609,2.9907
0.3971,-0.1654,0.8888,-22.3389,27.7710,1.8311
0.4021,-0.1785,0.8357,-16.5405,29.7852,-0.7935
0.4233,-0.2187,0.7947,-17.1509,27.0996,-1.7700
0.4346,-0.2338,0.7948,-18.4937,21.4233,-2.6245
0.4585,-0.2631,0.7993,-18.6768,19.1650,-2.6855
0.4684,-0.2640,0.8051,-19.4092,14.8926,-0.8545
0.4775,-0.2397,0.8240,-19.8364,13.1226,-0.1831
0.4781,-0.2361,0.8352,-16.9678,11.7187,-0.0610
0.4801,-0.2368,0.8511,-13.4888,11.4746,-0.1221
0.4791,-0.2325,0.8550,-8.4229,12.1460,-0.4272
0.4757,-0.2113,0.8457,-7.4463,12.6343,-1.0986
0.4751,-0.2152,0.8361,-8.9111,12.0850,-3.4790
0.4762,-0.2268,0.8226,-10.3149,11.1084,-4.1504
0.4742,-0.2289,0.8221,-11.7187,8.1787,-4.8218
0.4735,-0.2417,0.8234,-11.8408,6.8359,-4.9438
0.4775,-0.2587,0.8550,-15.3198,4.4556,-4.3945
0.4777,-0.2560,0.8676,-15.1367,4.5776,-3.6621
0.4767,-0.2500,0.8750,-12.3901,6.2256,-2.7466
