aX,aY,aZ,gX,gY,gZ
0.2310,0.0443,1.5464,11.5967,-5.4321,66.2231
0.2529,0.0076,1.4788,0.2441,9.3994,47.3633
0.2397,-0.0548,1.4076,-20.6299,40.5884,14.6484
0.1973,-0.2399,1.2394,-29.0527,54.6265,1.2817
0.1847,-0.3645,1.1315,-34.7290,78.5522,-16.5405
0.1924,-0.5946,0.9078,-30.7617,84.1064,-17.8223
0.2015,-0.6437,0.8094,-19.7144,82.7026,-4.5776
0.2250,-0.5514,0.6526,-13.5498,76.6602,4.7607
0.2424,-0.4764,0.6152,-13.1836,61.3403,13.4277
0.2838,-0.3584,0.6055,-16.5405,54.9316,13.0615
0.3015,-0.3281,0.6100,-22.1558,43.9453,5.4321
0.3350,-0.3689,0.6439,-26.6113,38.5742,0.3052
0.3456,-0.3881,0.6744,-28.1982,29.7241,-5.3711
0.3571,-0.4181,0.7151,-25.1465,27.4048,-7.3853
0.3679,-0.4404,0.7345,-20.1416,24.9634,-9.1553
0.3719,-0.4271,0.7435,-18.3105,23.8647,-8.6060
0.3877,-0.4747,0.7507,-17.8833,22.2168,-10.1929
0.3983,-0.5109,0.7615,-16.8457,19.7754,-7.8735
0.4102,-0.4924,0.7728,-12.5122,19.1650,-5.1270
0.4177,-0.4899,0.7700,-7.0190,18.0664,-2.9907
0.4357,-0.4667,0.7850,-6.8359,16.6016,-1.8311
0.4391,-0.4467,0.7992,-5.7373,15.6250,-2.6245
0.4351,-0.4670,0.7743,-6.6528,15.7471,-4.4556
0.4352,-0.4873,0.7659,-11.6577,11.4746,-4.8218
0.4346,-0.4777,0.7926,-11.7187,9.3994,-3.6621
0.4308,-0.4656,0.7944,-10.3149,8.9111,-3.0518
0.4264,-0.4829,0.7864,-12.1460,8.1787,-3.4790
0.4266,-0.4891,0.8192,-16.4795,4.3945,-1.7090
0.4225,-0.4757,0.8784,-15.6860,5.1880,-0.7935
0.4215,-0.4897,0.8724,-13.3667,9.7046,-0.4883
0.4244,-0.4873,0.8694,-12.9395,10.3149,1.1597
0.4263,-0.4603,0.8738,-11.5356,11.8408,3.1738
0.4327,-0.4718,0.8495,-10.5591,13.6108,2.7466
0.4351,-0.4684,0.8357,-7.8735,16.4795,6.0425
0.4329,-0.3832,0.7905,-6.1646,17.2119,7.2632
0.4330,-0.3698,0.7640,-5.9204,14.8926,2.9907
