aX,aY,aZ,gX,gY,gZ
0.1017,-0.8939,0.4528,-11.4136,22.8271,-3.4180
0.1061,-0.8760,0.4816,-9.0332,21.1182,-2.6245
0.1091,-0.8662,0.5006,-6.8359,20.3247,-2.5635
0.1200,-0.8575,0.5366,-8.1177,20.8740,-3.1738
0.1273,-0.8611,0.5472,-9.6436,23.7427,-5.1880
0.1361,-0.8705,0.5240,-8.8501,26.0010,-5.7373
0.1354,-0.8719,0.5024,-9.1553,28.2593,-5.9204
0.1283,-0.8936,0.4758,-10.2539,28.0151,-5.9814
0.1211,-0.8972,0.4653,-10.1318,25.4517,-4.3945
0.1196,-0.8743,0.4724,-10.0098,22.8882,-3.7842
0.1289,-0.8672,0.5049,-10.9253,19.1040,-4.8218
0.1349,-0.8727,0.5070,-11.5967,18.9209,-5.7373
0.1454,-0.8735,0.5171,-11.4136,18.9819,-6.3477
0.1482,-0.8717,0.5276,-12.5122,20.2637,-6.2256
0.1488,-0.8838,0.5394,-14.4653,21.3623,-6.3477
0.1503,-0.8934,0.5366,-14.5264,24.3530,-6.0425
0.1600,-0.8982,0.5073,-13.1226,25.7568,-5.3101
0.1670,-0.8937,0.4908,-10.1929,27.1606,-3.6621
0.1726,-0.8701,0.4478,-8.0566,27.0996,-2.9907
0.1713,-0.8535,0.4231,-5.3101,24.3530,-2.9907
0.1637,-0.8303,0.3949,-7.0801,21.4844,-3.7231
0.1622,-0.8260,0.4059,-12.6953,14.1602,-6.2866
0.1613,-0.8536,0.4473,-14.8926,12.0239,-7.1411
0.1605,-0.8678,0.4590,-15.7471,9.8877,-6.9580
0.1558,-0.8833,0.4836,-14.8315,9.0942,-6.4087
0.1520,-0.8794,0.4824,-9.9487,8.4229,-5.3711
0.1577,-0.8564,0.4741,-8.0566,7.5073,-5.4932
0.1622,-0.8540,0.4863,-8.1177,5.3711,-6.8359
0.1664,-0.8676,0.5198,-8.3008,5.6763,-7.0190
0.1636,-0.8663,0.5206,-8.3008,8.0566,-6.4087
0.1552,-0.8676,0.5098,-8.9722,8.7891,-6.6528
0.1516,-0.8777,0.5057,-9.6436,9.2163,-6.4697
0.1484,-0.8912,0.5000,-9.0332,9.0332,-5.5542
0.1519,-0.8794,0.4973,-5.8594,8.4229,-3.1738
0.1536,-0.8632,0.4946,-3.9062,8.0566,-2.2583
0.1515,-0.8431,0.5065,-2.0752,6.8359,-2.4414
0.1486,-0.8352,0.5137,-2.0142,6.7749,-2.9907
0.1447,-0.8058,0.5237,-4.2114,6.8970,-4.5776
0.1423,-0.8109,0.5291,-8.5449,7.5684,-8.5449
0.1370,-0.8352,0.5444,-10.2539,8.1787,-9.7656
0.1348,-0.8412,0.5579,-12.2681,9.6436,-11.1084
0.1364,-0.8605,0.5641,-12.8174,10.9253,-11.8408
0.1387,-0.8715,0.5575,-11.3525,12.8784,-12.0239
0.1437,-0.8822,0.5649,-9.0942,13.6719,-11.2305
