aX,aY,aZ,gX,gY,gZ
0.7036,0.3236,0.7020,-43.0298,30.7617,-5.1270
0.7356,-0.0763,0.7362,-55.3589,35.1563,-36.6211
0.7306,-0.2072,0.6674,-49.9878,43.4570,-39.1846
0.7181,-0.3230,0.4410,-26.4893,52.6123,-28.7476
0.7263,-0.3054,0.3407,-6.2866,39.0015,-11.0474
0.7625,-0.1729,0.2927,-4.3335,25.6958,-5.2490
0.7832,-0.1375,0.3354,-16.3574,2.3804,-6.0425
0.8228,-0.1814,0.4550,-20.0806,-4.6387,-8.5449
0.8394,-0.2316,0.5165,-15.8691,-9.8877,-8.5449
0.8550,-0.2787,0.6012,-11.2305,-8.9111,-5.3711
0.8551,-0.2637,0.6133,1.1597,-3.6011,2.0142
0.8418,-0.1898,0.5861,5.4321,-1.1597,4.3945
0.8311,-0.1565,0.5681,4.4556,-0.3052,4.5776
0.8130,-0.1422,0.5627,2.0142,-1.4648,3.2959
0.8060,-0.1503,0.5686,3.3569,-4.4556,1.7090
0.7969,-0.1726,0.5752,4.5166,-6.4087,1.9531
0.7987,-0.1740,0.6005,0.6714,-10.7422,3.8452
0.8101,-0.1638,0.6611,-0.7935,-11.1694,4.3335
0.8159,-0.1641,0.6836,1.0986,-8.9722,2.5635
0.8180,-0.1797,0.7042,2.3193,-6.1646,1.7090
0.8147,-0.1815,0.6951,2.2583,-0.1831,1.1597
0.8035,-0.1863,0.6539,1.2207,2.0142,0.9766
0.7979,-0.1859,0.6313,1.6479,3.4180,1.4038
0.7899,-0.1746,0.5870,1.4038,2.9297,1.7700
0.7892,-0.1659,0.5785,-3.2349,-0.3052,1.9531
0.7914,-0.1602,0.5801,-5.4321,-2.1362,1.7090
0.7930,-0.1661,0.5782,-9.5215,-5.1270,1.5259
0.8008,-0.1785,0.6018,-11.2915,-6.8359,1.8311
0.8058,-0.1819,0.6582,-9.7656,-7.8735,2.8076
0.8043,-0.1750,0.6620,-7.4463,-6.2256,3.2959
0.7972,-0.1427,0.6519,-2.2583,-2.6245,3.9062
0.7964,-0.1212,0.6443,1.7700,-1.5869,3.4790
0.8018,-0.1128,0.6425,0.4883,-0.3052,0.1221
0.8002,-0.1077,0.6398,-6.1035,1.0376,-2.8687
0.7942,-0.1306,0.6095,-6.9580,1.1597,-5.0049
0.7964,-0.1619,0.6062,-7.0190,-0.3662,-6.8970
0.8038,-0.1843,0.6364,-7.9956,-0.9155,-5.7373
0.8041,-0.1764,0.6537,-8.7891,0.8545,-3.8452
0.8010,-0.1615,0.6284,-6.5918,2.4414,-3.9062
0.8024,-0.1708,0.6140,-4.3945,2.9297,-4.3945
0.8114,-0.1901,0.6359,-5.5542,2.9297,-3.6621
