aX,aY,aZ,gX,gY,gZ
0.2383,-0.5419,0.6318,-21.1182,30.5176,8.3008
0.2489,-0.5762,0.5367,-22.5220,26.8555,5.9204
0.2540,-0.5804,0.5304,-24.1699,15.6250,1.7700
0.2804,-0.6293,0.5605,-25.5737,10.9863,-0.3052
0.2955,-0.6549,0.5833,-22.7051,4.4556,-1.5259
0.3225,-0.6914,0.6127,-15.7471,2.9297,-1.5259
0.3339,-0.6969,0.6241,-9.1553,1.4648,0.3662
0.3400,-0.6313,0.6534,-7.6904,1.4038,0.5493
0.3406,-0.6753,0.6329,-5.9814,2.3804,-4.4556
0.3383,-0.7003,0.6378,-7.0801,1.8311,-5.1270
0.3217,-0.6776,0.6370,-7.2021,0.5493,-3.4180
0.3195,-0.6997,0.6301,-4.4556,-0.4272,-4.3945
0.3240,-0.7313,0.6432,2.3193,-2.9297,-3.1738
0.3225,-0.6986,0.6526,5.6763,-3.9062,0.3662
0.3186,-0.6812,0.6598,5.1880,-4.1504,-0.3052
0.3165,-0.6904,0.6638,3.8452,-4.6387,-0.7935
