aX,aY,aZ,gX,gY,gZ
-0.0325,0.2556,1.5645,-37.7197,-17.3340,112.5488
0.0254,0.1548,1.3290,-43.7012,7.2632,83.0688
0.0215,0.0707,1.1598,-51.4526,42.4194,41.8701
0.0142,-0.1202,0.9204,-54.1992,48.5840,29.0527
0.0193,-0.2095,0.8711,-58.3496,44.4946,18.9819
0.0594,-0.3060,0.8710,-57.3120,41.0156,19.8364
0.0941,-0.3232,0.8789,-49.2554,39.2456,25.3906
0.1581,-0.3137,0.8881,-43.7622,39.4897,28.6255
0.1814,-0.2910,0.8882,-33.3862,40.6494,32.6538
0.2089,-0.2284,0.8661,-29.3579,41.0767,32.0435
0.2148,-0.1986,0.8530,-24.5361,39.5508,24.7192
0.2208,-0.1835,0.8418,-25.0854,38.0249,18.7378
0.2236,-0.2039,0.8409,-28.8086,34.5459,7.7515
0.2291,-0.2300,0.8461,-29.6631,32.5928,4.5776
0.2323,-0.2362,0.8365,-25.6348,27.5879,0.1831
0.2529,-0.2644,0.8213,-25.3296,24.2920,-1.2817
0.2693,-0.2678,0.8330,-26.0620,17.0288,-1.0376
0.2980,-0.2498,0.8838,-24.7803,14.0991,-0.9155
0.3164,-0.2550,0.9309,-20.6299,12.5732,-1.7700
0.3153,-0.2462,0.9375,-18.5547,13.1836,-1.7090
0.3042,-0.2697,0.9323,-15.6250,14.1602,-3.2959
0.2980,-0.2880,0.9364,-14.7095,14.2822,-3.4790
0.2838,-0.2714,0.9491,-10.8032,14.4043,-0.5493
0.2805,-0.2686,0.9470,-9.5825,14.5874,-0.1831
0.2817,-0.2739,0.9487,-11.3525,14.2822,-1.0986
0.2825,-0.2688,0.9478,-12.2681,14.0991,-1.1597
0.2858,-0.2756,0.9481,-11.7798,13.3057,-1.4648
0.2894,-0.2791,0.9519,-13.1836,13.1226,0.4883
