timestamp,aX,aY,aZ,gX,gY,gZ
500,-3.7052,2.5145,3.9994,85.022,-319.397,723.3276
510,-1.8936,3.2756,3.9999,107.8491,-306.0913,666.5038
520,-0.8707,3.6338,3.9999,97.7173,-174.1943,448.7915
530,0.3141,3.5594,3.9946,57.8613,-57.0679,316.4673
540,0.4913,3.2565,3.8372,-38.0249,107.727,121.8262
550,0.3656,2.1577,2.1875,-88.1348,178.4668,42.2974
560,0.2189,1.3948,1.0078,-199.3408,276.7944,-79.4678
570,0.0885,0.0386,-0.4115,-229.7973,274.292,-110.7178
580,0.076,-0.4338,-0.6344,-136.7798,191.5283,-125.6714
590,0.1128,-0.9315,-0.5883,-65.3076,142.5781,-117.4927
600,0.2563,-0.9343,-0.1588,-12.3901,68.9697,-85.5713
610,0.3356,-0.905,0.0039,-17.0288,53.7109,-71.7773
620,0.4668,-0.8522,0.0117,-12.4512,48.5229,-52.3071
630,0.5059,-0.7413,-0.0826,2.9297,45.105,-41.8701
640,0.5714,-0.4967,-0.1097,20.9961,21.7285,-27.0386
650,0.6125,-0.4584,-0.0225,13.3667,-9.5215,-24.231
660,0.6943,-0.4504,0.2953,9.3994,-23.3154,-22.644
670,0.7207,-0.4799,0.4703,2.3193,-36.9263,-17.2729
680,0.7542,-0.4862,0.752,0.061,-35.5225,-10.9863
690,0.7576,-0.4213,0.8273,4.6387,-20.752,-0.9766
700,0.7427,-0.3687,0.766,7.5073,-12.5732,-1.77
710,0.7462,-0.389,0.703,14.2212,-9.8267,-4.0283
720,0.7706,-0.4088,0.6754,20.2637,-14.0381,-3.54
730,0.777,-0.4221,0.6981,25.7568,-19.5313,-2.7466
740,0.7821,-0.4302,0.7747,23.2544,-19.2261,-1.709
750,0.7871,-0.416,0.8044,17.2729,-12.6343,-1.8311
760,0.7761,-0.4099,0.7872,15.1367,-7.6904,-3.7842
770,0.7568,-0.4199,0.7596,12.207,-0.9155,-7.9346
780,0.71,-0.455,0.7405,11.0474,0.4272,-9.6436
790,0.6862,-0.4893,0.718,4.8828,3.2959,-9.7656
800,0.6541,-0.5063,0.6731,1.709,3.479,-7.4463
810,0.6493,-0.499,0.6674,0.7935,1.1597,-5.0049
820,0.6525,-0.5084,0.6865,3.1738,-0.2441,-5.127
830,0.6526,-0.5133,0.6942,7.9346,-0.4883,-3.9673
840,0.6482,-0.494,0.679,8.1177,-0.061,-2.1973
850,0.6469,-0.4735,0.6792,5.0659,-1.4038,1.0986
860,0.6539,-0.439,0.7129,2.4414,-1.8921,1.709
870,0.6639,-0.4178,0.7411,-0.7324,0.3662,0.9155
880,0.6687,-0.3838,0.7487,-0.2441,3.7231,-1.8311
890,0.6595,-0.4009,0.7126,-1.0986,9.2163,-8.5449
900,0.6472,-0.4333,0.6674,-2.0142,10.0098,-9.8267
910,0.6422,-0.4434,0.6476,-2.5635,10.1318,-10.376
920,0.6357,-0.4614,0.629,-3.7231,9.7046,-10.0098
930,0.6332,-0.4733,0.6295,-7.6904,9.5215,-8.3008
940,0.6273,-0.4968,0.6132,-8.4229,9.5215,-7.2021
950,0.6333,-0.4969,0.62,-5.4321,8.606,-5.3711
960,0.6444,-0.4883,0.632,-3.2959,9.3994,-5.5542
970,0.6423,-0.4968,0.6025,-0.1831,10.8643,-7.0801
980,0.641,-0.5364,0.5728,-0.1221,9.5215,-6.7749
990,0.6458,-0.5483,0.5853,-0.7935,6.2866,-2.6245
