timestamp,aX,aY,aZ,gX,gY,gZ
0,1.1321,-0.8467,1.911,-17.6392,121.46,64.8804
10,1.0417,-0.812,1.752,-7.019,173.3398,75.6226
20,0.8425,-0.6472,1.4468,-3.0518,192.749,78.0029
30,0.7279,-0.6029,1.3206,3.1738,226.3794,73.3643
40,0.5111,-0.5443,1.0845,4.8828,243.2861,70.8008
50,0.4232,-0.4667,0.9861,10.5591,275.0244,67.5049
60,0.2437,-0.3788,0.7665,10.9863,290.4053,62.1338
70,0.157,-0.3832,0.6649,9.0942,318.1152,52.8564
80,-0.0201,-0.2609,0.5229,16.2964,332.0923,51.2695
90,-0.1112,-0.1608,0.4114,44.2505,362.1216,43.1519
100,-0.2625,-0.0205,0.1981,55.0537,372.1313,35.2173
110,-0.3353,-0.0028,0.157,66.5283,388.916,16.6626
120,-0.4784,0.0103,0.0748,68.2983,402.0385,10.5591
130,-0.54,0.0963,0.0232,73.2422,429.6875,7.7515
140,-0.6705,0.4152,-0.0994,79.7729,441.4062,3.9062
150,-0.7502,0.5278,-0.1677,81.4209,458.6181,-19.5923
160,-0.9423,0.6248,-0.28,78.125,462.9516,-34.4238
170,-1.0509,0.6406,-0.3385,70.5566,470.1538,-61.9507
180,-1.2788,0.6522,-0.541,61.5845,472.9614,-73.6694
190,-1.3695,0.6323,-0.605,34.729,462.9516,-96.7407
200,-1.5529,0.5029,-0.4686,16.2354,455.5664,-108.2153
210,-1.6635,0.4332,-0.402,-24.9634,460.2661,-120.7886
220,-1.849,0.4327,-0.5675,-44.0063,465.4541,-122.9248
230,-1.9091,0.4714,-0.7393,-70.9839,445.3735,-139.0991
240,-2.0079,0.4448,-1.0016,-84.8389,416.8701,-154.3579
250,-2.0599,0.3655,-1.0856,-125.6714,341.2475,-182.251
260,-2.1874,0.0861,-1.1405,-150.5737,298.3398,-187.4389
270,-2.3153,-0.0221,-1.1295,-201.0498,218.3838,-169.8608
280,-2.8251,-0.084,-1.2577,-220.8252,182.4951,-153.1982
290,-3.8193,-0.1371,-1.7891,-277.9541,114.7461,-105.4687
300,-3.9999,-0.2435,-2.4917,-334.2895,81.543,-63.2935
310,-3.9999,-0.3977,-4.0,-449.1577,-101.0742,80.4443
320,-3.991,0.0883,-4.0,-338.3178,-728.6376,260.3149
330,-3.9938,2.5653,-2.0083,-198.3032,-1174.2554,290.8936
340,-3.9999,3.6882,0.6421,28.9307,-1891.8456,152.2827
350,-3.9999,2.7144,3.9999,96.3745,-1999.9388,-33.02
360,-3.9999,0.1183,3.9999,-137.3901,-1969.3602,-430.0537
370,-3.9998,-3.2999,3.9445,-328.5522,-1848.3885,-345.2758
380,-3.9999,-2.181,3.9254,-112.1216,-1634.7655,-103.0273
390,-3.9999,-3.2736,3.9999,25.6348,-1423.828,-283.8745
400,-3.9999,-3.9999,3.9999,-170.8374,-730.8959,-131.897
410,-3.7552,-3.5306,3.9996,-179.7485,-435.1806,289.0625
420,-3.002,-1.6028,3.9984,80.8105,-265.564,762.6342
430,-1.0939,1.9856,3.9999,133.1177,-328.186,712.2192
440,-0.527,1.8735,3.9999,89.1113,-346.2524,345.581
450,0.2274,0.2062,3.9999,70.0073,-315.1245,243.4082
460,0.5803,0.5419,3.9417,55.542,-174.1333,282.5317
470,0.9784,1.9729,2.9371,35.6445,-94.4214,271.7285
480,0.9666,1.9352,2.342,29.3579,-38.8184,106.8115
490,0.679,0.7509,1.7961,49.7436,-37.5366,25.0244
500,0.5111,0.2932,1.6041,63.2324,-8.9722,-35.4614
510,0.312,-0.1772,1.218,40.8325,9.0942,-40.0391
520,0.27,-0.3983,1.0939,-20.0806,36.8042,-38.0859
530,0.2406,-0.6082,0.9115,-38.5742,48.1567,-28.9307
540,0.2297,-0.624,0.7888,-20.0195,53.7109,-22.8882
550,0.2498,-0.8257,0.5652,4.3335,42.1753,-26.3672
560,0.2925,-0.9181,0.6165,15.3198,17.1509,-11.3525
570,0.3849,-0.802,0.6932,9.7656,20.6299,2.4414
580,0.4191,-0.6813,0.6152,0.0,38.147,13.6719
590,0.4969,-0.543,0.553,-6.0425,40.1001,11.0474
600,0.5212,-0.5315,0.5753,-10.437,42.1753,-0.061
610,0.4888,-0.5872,0.4857,-3.6621,42.2363,-7.1411
620,0.4534,-0.6458,0.4384,16.1133,24.1089,-17.395
630,0.4351,-0.7622,0.5269,18.2495,11.0474,-16.1133
640,0.4493,-0.7921,0.6223,8.667,-2.6245,-1.1597
650,0.4719,-0.696,0.7277,5.249,-2.7466,8.1177
660,0.4857,-0.6094,0.7388,5.6152,-2.1362,16.5405
670,0.5161,-0.4771,0.7942,9.5215,-3.7842,13.916
680,0.5248,-0.4651,0.8199,5.127,0.3662,0.6104
690,0.5052,-0.53,0.7678,-3.6621,6.7749,-5.7373
700,0.48,-0.5991,0.7067,-17.334,15.5029,-13.1836
710,0.446,-0.7057,0.6389,-19.2261,15.2588,-12.085
720,0.4438,-0.696,0.6404,-16.8457,11.2915,-5.127
730,0.4442,-0.6239,0.6478,-13.1836,9.4604,-4.2114
740,0.4424,-0.6208,0.6455,-9.2773,7.5684,-8.606
750,0.4249,-0.6758,0.618,-10.6812,7.9346,-10.1318
760,0.4186,-0.7002,0.6466,-13.1226,5.7983,-7.9346
770,0.4282,-0.6901,0.7125,-13.0615,3.6011,-5.4321
780,0.4452,-0.6501,0.8232,-14.7095,5.9204,-1.2817
790,0.4435,-0.6246,0.8215,-14.4043,10.3149,-0.6104
800,0.424,-0.6194,0.7733,-9.4604,16.6626,-4.2725
810,0.4122,-0.6421,0.7483,-5.6152,18.6768,-7.1411
820,0.3959,-0.6627,0.7036,-6.2256,19.104,-5.6152
830,0.3931,-0.6494,0.6879,-8.2397,17.9443,-0.6714
840,0.4044,-0.6107,0.6855,-8.728,16.4795,0.7324
850,0.412,-0.599,0.6875,-9.5215,14.6484,0.5493
860,0.4172,-0.598,0.6658,-10.1929,14.7705,-0.1831
870,0.4203,-0.6053,0.6589,-12.8784,14.5874,-1.5259
880,0.4374,-0.6282,0.6869,-13.4277,14.0381,-1.5869
890,0.4507,-0.6245,0.7034,-12.5122,15.1978,0.061
900,0.475,-0.5792,0.7096,-11.9019,16.8457,0.2441
910,0.4791,-0.5665,0.6917,-9.6436,19.8975,-3.8452
920,0.4727,-0.588,0.6444,-8.2397,20.1416,-6.7749
