timestamp,aX,aY,aZ,gX,gY,gZ
420,-0.1035,0.2014,-0.9302,-32.1655,146.8506,108.5815
430,-0.1295,0.2294,-0.8773,-37.8418,139.7705,100.5859
440,-0.1754,0.2434,-0.7772,-38.147,140.7471,94.0552
450,-0.201,0.2545,-0.7561,-28.4424,149.1089,81.2988
460,-0.2944,0.319,-0.7565,-24.9023,155.7617,75.7446
470,-0.3468,0.3243,-0.7836,-28.9917,168.0298,63.4766
480,-0.45,0.2383,-0.8026,-34.2407,171.1426,59.1431
490,-0.5016,0.2867,-0.7823,-31.3721,176.6968,53.1616
500,-0.5929,0.42,-0.7822,-26.3062,179.6264,44.1894
510,-0.6285,0.4312,-0.813,-23.5596,179.1382,18.5547
520,-0.7006,0.3785,-0.769,-24.7803,174.5605,6.7139
530,-0.7917,0.2963,-0.676,-48.584,168.5181,-3.8452
540,-0.8534,0.3275,-0.6326,-67.0776,168.0298,-2.1362
550,-1.0421,0.424,-0.5094,-85.5102,169.8608,-8.667
560,-1.1721,0.4172,-0.4941,-110.9009,180.1758,-35.7666
570,-1.5643,0.2955,-0.4934,-125.1221,184.8755,-50.7812
580,-1.832,0.2861,-0.4987,-148.8037,189.7583,-75.2563
590,-2.7047,0.4183,-0.3741,-164.1235,187.3169,-91.3086
600,-3.3391,0.3846,-0.2256,-232.0556,169.1894,-140.1978
610,-3.9999,0.2164,-0.2261,-286.6821,151.2451,-157.0435
620,-3.9999,0.5247,-0.8625,-407.1045,47.0581,-181.3965
630,-3.9851,2.6991,-3.6682,-427.9785,-119.873,-252.5635
640,-3.9845,3.828,-4.0,-210.9985,-932.1288,-791.8701
650,-3.9999,1.3553,-0.4105,-19.4702,-1393.6766,-1324.7679
660,-3.9999,-2.3246,2.5724,-16.4795,-1851.0131,-1999.9999
670,-3.9998,-3.9999,3.3607,-310.1196,-1889.2211,-1981.6283
680,-3.9995,-3.9999,3.3542,-183.8379,-1738.6473,-440.3076
690,-3.9999,-3.8881,-0.8369,241.7602,-1403.3202,32.8979
700,-3.9999,-3.948,-0.5662,347.9004,-1592.3461,-376.831
710,-3.9999,-3.9999,3.9999,176.8799,-1731.3231,-277.2217
720,-3.8821,-3.9948,3.9999,233.3374,-1059.5093,263.7939
730,-3.4215,-3.6726,3.9678,458.9843,-304.3823,248.291
740,-2.0408,-2.0448,3.3486,476.5625,-162.9028,175.1098
750,-1.5282,-1.9469,2.5176,353.1494,-183.5937,53.3447
760,-0.8881,-2.2928,1.6793,267.1509,-214.9658,49.3164
770,-0.652,-1.9613,1.7886,164.0625,-199.9512,88.7451
780,-0.1829,-0.6141,2.0502,147.644,-162.5366,80.6885
790,0.0413,-0.4717,1.8831,58.5937,-71.3501,-0.061
800,0.3031,-0.8922,1.2942,12.3291,-36.1328,-24.8413
810,0.386,-1.0577,1.0465,-23.4985,8.7891,-30.8838
820,0.5016,-1.3323,0.7186,-10.6201,23.4375,-24.4141
830,0.4827,-1.3083,0.5878,40.8936,45.227,5.9204
840,0.4265,-1.0135,0.4156,49.0723,48.8281,19.2261
850,0.4264,-0.9249,0.4233,23.3765,46.0815,25.8179
860,0.4589,-0.8706,0.3488,4.5166,48.0347,26.1841
870,0.491,-0.8173,0.3242,-17.4561,45.6543,27.771
880,0.5291,-0.7738,0.4028,-16.6626,45.4712,25.2686
890,0.4995,-0.7523,0.4122,-3.1128,58.5327,21.2402
900,0.3884,-0.6439,0.3713,-4.2725,65.0635,18.6768
910,0.3325,-0.6223,0.3732,-16.4795,71.167,5.0049
920,0.2539,-0.7219,0.4015,-22.1558,73.4863,-3.9062
930,0.2441,-0.8116,0.4241,-29.6631,80.5054,-15.4419
940,0.2942,-0.9475,0.4601,-30.8228,85.7544,-17.0288
950,0.3441,-0.9773,0.4894,-33.9355,96.0693,-17.7002
960,0.4083,-1.0638,0.6196,-40.0391,103.6987,-18.3105
970,0.396,-1.0981,0.653,-46.6309,132.7515,-16.0522
980,0.2859,-1.0782,0.5696,-46.9971,151.123,-13.855
990,0.2036,-1.0598,0.4855,-71.2891,180.2978,-11.8408
