timestamp,aX,aY,aZ,gX,gY,gZ
0,-2.4927,1.7584,0.2676,-156.5552,436.8286,-97.229
10,-3.9999,1.2971,-2.8824,-27.5269,531.7993,-242.5537
20,-3.9999,1.6941,-4.0,263.4277,495.1172,-417.1142
30,-3.9835,3.1978,-4.0,366.2109,270.813,-572.2046
40,-3.9691,2.9388,-4.0,586.3647,-311.6455,-1076.8433
50,-3.9999,2.179,-3.9694,722.9614,-450.1342,-1314.514
60,-3.9999,0.5925,-3.9968,651.6723,-398.4375,-1832.7025
70,-3.9999,-3.9999,-4.0,589.8437,-322.3266,-1999.9999
80,-3.9993,-3.9999,-4.0,198.1201,-710.9374,-1792.2362
90,-3.9878,-3.9996,-1.0981,56.8848,-1015.5639,-1196.228
100,-3.8701,-3.9136,-0.4069,536.0718,-591.4917,-296.2646
110,-3.4506,-3.9954,-2.9476,637.3901,-390.5029,-356.4453
120,-2.9993,-3.9999,-0.1122,465.9424,-600.0977,-480.6518
130,-2.7379,-3.9574,0.2067,411.499,-598.6938,-417.5415
140,-2.4117,-3.3116,-0.4431,384.1552,-497.5586,-294.2505
150,-2.1521,-3.0529,-0.627,450.3784,-495.1782,-292.8467
160,-1.5651,-3.5813,0.491,483.8867,-517.8833,-310.9741
170,-1.1161,-3.8054,1.714,61.1572,-376.8921,-179.5044
180,-0.2661,-2.5514,2.2191,-119.9951,-220.7031,-79.4067
190,-0.0941,-2.1589,1.7654,-124.2676,13.1836,-5.3101
200,-0.0098,-1.4943,0.1853,-76.5991,78.6133,22.8882
210,0.0371,-1.1058,-0.4165,-47.3022,82.0312,62.0728
220,0.1455,-0.7172,-0.7479,-50.293,50.354,66.4673
230,0.2134,-0.5713,-0.6124,-55.481,0.0,53.4058
240,0.3513,-0.7074,-0.3491,-48.2178,-7.3853,36.2549
250,0.4102,-0.8478,-0.3309,-31.189,-8.4839,20.0195
260,0.4548,-0.9855,-0.2666,-18.3716,-6.6528,22.2168
270,0.4548,-0.9409,-0.3478,-18.9819,8.728,32.7759
280,0.4431,-0.8811,-0.5353,-27.71,7.0801,34.5459
290,0.4337,-0.8896,-0.4604,-21.9116,-11.9019,37.4756
300,0.4114,-0.8645,-0.2517,-13.916,-14.7705,39.4287
310,0.4012,-0.8506,-0.2117,-10.9863,-11.8408,38.208
320,0.3785,-0.8889,-0.157,-19.165,-8.667,36.9873
330,0.3517,-0.8644,-0.2102,-36.499,2.0142,38.8794
340,0.3446,-0.8484,-0.2029,-33.2031,2.9907,39.6118
350,0.3549,-0.8271,-0.1464,-24.7192,3.7842,39.4287
360,0.3691,-0.8137,-0.1696,-31.4331,8.4839,38.7573
370,0.4158,-0.7716,-0.2557,-47.4853,16.0522,36.1938
380,0.441,-0.7788,-0.2845,-56.3965,17.2119,30.0293
390,0.4794,-0.8479,-0.3015,-57.6782,16.4795,28.5034
400,0.4961,-0.8662,-0.286,-51.4526,14.3433,30.0293
410,0.5081,-0.858,-0.2595,-47.1802,14.2212,30.6396
420,0.5184,-0.8474,-0.2733,-41.3208,15.625,30.3955
430,0.5374,-0.8297,-0.3103,-40.1611,15.0146,30.2124
440,0.5328,-0.7936,-0.3026,-45.5322,10.9253,30.0903
450,0.5165,-0.704,-0.269,-44.6777,9.5825,27.8931
460,0.5192,-0.691,-0.2687,-20.0195,7.1411,17.395
470,0.5448,-0.7413,-0.3042,-13.4277,6.1646,11.1694
480,0.5573,-0.804,-0.3219,-30.7617,-1.6479,4.1504
490,0.5608,-0.9131,-0.2103,-30.3345,-7.4463,5.4321
500,0.5588,-0.9304,-0.1594,-9.7046,-7.3853,13.1226
510,0.5253,-0.8615,-0.1472,-2.7466,-5.0659,16.5405
520,0.5082,-0.8088,-0.1417,-5.6763,-2.5024,15.8691
530,0.5035,-0.7938,-0.1685,-12.0239,-0.6714,12.085
540,0.5123,-0.8279,-0.1997,-16.4185,0.4883,6.1035
550,0.5352,-0.8851,-0.2101,-13.4888,-0.6714,6.0425
560,0.5452,-0.8983,-0.2047,-9.7656,-1.77,10.1318
570,0.5515,-0.8636,-0.2009,-10.1318,-1.77,13.5498
580,0.5491,-0.8271,-0.1938,-11.6577,-2.3804,17.4561
590,0.5376,-0.7777,-0.175,-11.5967,-2.6245,17.334
600,0.5363,-0.7583,-0.1715,-10.6812,-1.8311,14.5264
610,0.5482,-0.7522,-0.1598,-9.5215,-1.6479,12.207
620,0.5623,-0.7424,-0.1346,-6.7139,-0.5493,8.0566
630,0.5682,-0.7406,-0.1447,-6.897,1.2207,5.7983
640,0.5796,-0.7858,-0.1876,-8.2397,2.9907,1.1597
650,0.5756,-0.8041,-0.1826,-6.897,1.0986,0.061
660,0.5558,-0.7993,-0.1783,-6.1646,1.5259,-0.4883
670,0.5498,-0.8,-0.1923,-6.2256,2.0142,-4.4556
680,0.5548,-0.8428,-0.1979,-6.958,1.4648,-6.7139
690,0.5625,-0.8723,-0.1959,-7.019,1.6479,-7.8735
700,0.5737,-0.8949,-0.225,-4.9438,2.1362,-6.4087
710,0.5743,-0.8887,-0.2411,0.1831,0.6104,-2.2583
720,0.5687,-0.8677,-0.2339,1.1597,-1.0376,-0.3052
730,0.5603,-0.8505,-0.2102,-1.4038,-3.2349,2.3804
740,0.5466,-0.8248,-0.1735,-2.3193,-2.9297,2.4414
750,0.5452,-0.8235,-0.175,-3.479,-1.8921,1.6479
760,0.5499,-0.8281,-0.1608,-4.1504,-1.5869,1.4648
770,0.5536,-0.8248,-0.1572,-4.6997,0.3662,2.1973
780,0.5616,-0.8046,-0.1605,-4.0894,1.0986,2.4414
790,0.5654,-0.8046,-0.1649,-4.4556,2.1973,2.1362
800,0.561,-0.8007,-0.1774,-5.4932,2.3193,2.1362
810,0.5559,-0.7953,-0.1766,-4.8218,1.6479,1.0376
820,0.5574,-0.8104,-0.1852,-3.3569,1.2207,-0.2441
830,0.5618,-0.8286,-0.1798,-2.7466,0.0,-1.6479
840,0.5688,-0.8517,-0.1633,-3.54,0.3052,-1.1597
