timestamp,aX,aY,aZ,gX,gY,gZ
0,-3.9226,0.8364,-3.0421,-195.9228,-113.0371,-78.3691
10,-3.9999,1.0389,-3.9609,-267.2119,-415.5883,-68.6646
20,-3.9999,1.3412,-3.826,-275.6958,-684.204,-76.4771
30,-3.9807,1.8481,-2.8899,-272.8271,-1208.8623,-42.7856
40,-3.9955,3.876,0.4484,-253.54,-1433.8988,-22.3999
50,-3.9999,4.0,2.161,-59.1431,-1767.0287,-201.2329
60,-3.9999,2.2129,3.9999,127.8076,-1883.3617,-503.7231
70,-3.9996,-1.0419,3.9999,412.0483,-1689.3309,-1295.7762
80,-3.9998,-3.9999,3.9956,197.876,-1414.3065,-1334.2894
90,-3.9999,-3.9999,3.8943,-541.5649,-822.2045,-375.5493
100,-3.9999,-3.2898,1.3025,-620.9717,-593.5059,-26.6724
110,-3.9999,-3.499,1.1698,-320.9229,-872.3144,62.3169
120,-3.9999,-3.5917,3.9999,-241.272,-1028.3813,139.1602
130,-3.9999,-0.7126,3.9999,-249.8779,-840.393,390.3808
140,-3.9999,-0.2657,3.9999,-185.4858,-738.7084,388.4887
150,-3.9799,-1.8452,3.9664,-42.9687,-683.5937,261.5967
160,-3.8956,-1.8623,3.9946,-79.895,-566.1011,314.0259
170,-3.2283,-1.007,3.9999,-103.0884,-537.7197,351.1352
180,-2.4722,-0.5635,3.9999,-87.3413,-464.9048,404.2358
190,-0.719,1.2422,3.9397,-108.3984,-270.1416,361.6333
200,-0.1495,0.8573,3.4041,-4.1504,61.7065,199.8901
210,-0.1689,-0.1367,2.6196,118.2861,-15.5029,216.2475
220,-0.1494,0.0231,2.5433,110.6567,-33.9966,215.2099
230,0.0049,0.0875,0.9076,39.7339,33.6914,189.0869
240,0.0797,0.1685,0.4778,-48.7671,40.1001,163.6352
250,0.217,0.1179,0.5161,-51.3916,14.0991,145.5688
260,0.2802,0.0775,0.7262,-33.2642,-7.6904,113.2812
270,0.4363,0.2858,1.2362,-29.48,1.8921,97.4121
280,0.4921,0.2933,1.2688,-26.062,60.3638,38.6353
290,0.4908,-0.0432,0.7241,-16.3574,85.8765,10.1318
300,0.4664,-0.1547,0.4275,12.3901,75.5615,-17.5781
310,0.463,-0.3052,0.3761,16.6016,51.6357,-24.4141
320,0.4465,-0.371,0.4492,5.6152,31.5552,-32.6538
330,0.3986,-0.4863,0.4341,-6.3477,31.1279,-34.1797
340,0.4083,-0.5178,0.4401,-32.1045,23.6206,-31.9214
350,0.4371,-0.528,0.5271,-37.5366,17.334,-31.8603
360,0.4155,-0.5649,0.533,-21.1182,2.8687,-39.5508
370,0.3645,-0.7462,0.5565,-14.1602,-4.3335,-41.3818
380,0.3607,-0.7941,0.6053,-18.7378,-10.3149,-30.3955
390,0.3782,-0.7349,0.7136,-19.4092,-10.8643,-23.9258
400,0.3898,-0.719,0.7687,-14.5264,-9.3994,-20.9351
410,0.4187,-0.7711,0.8405,-14.7095,-5.127,-20.5078
420,0.4172,-0.7665,0.7616,-14.2212,6.4697,-17.2729
430,0.399,-0.765,0.6887,-11.5356,9.9487,-16.5405
440,0.3545,-0.8098,0.5552,-10.0708,10.6812,-14.4043
450,0.3431,-0.8234,0.5347,-11.5356,7.4463,-10.2539
460,0.3624,-0.7737,0.5767,-13.0615,-2.6855,2.9297
470,0.3838,-0.7109,0.6344,-10.0708,-10.1318,12.4512
480,0.4093,-0.5903,0.735,-7.2632,-10.498,12.6953
490,0.4105,-0.5511,0.7587,-3.7842,-5.6152,5.5542
500,0.3868,-0.5757,0.7335,-4.6997,-1.77,0.2441
510,0.3744,-0.6237,0.7228,-8.9111,0.0,-4.0283
520,0.3636,-0.6729,0.7446,-8.667,-1.8311,-2.3804
530,0.3655,-0.6709,0.7668,-8.3008,-5.0049,3.479
540,0.3846,-0.6239,0.8192,-9.6436,-4.5166,5.5542
550,0.3909,-0.6024,0.8182,-9.6436,-0.5493,4.6997
560,0.3949,-0.614,0.7838,-8.667,1.3428,2.8687
570,0.3929,-0.6262,0.7567,-9.5215,5.4932,1.0986
580,0.3818,-0.6335,0.7152,-10.0708,6.6528,0.6714
590,0.3766,-0.6459,0.7123,-9.4604,7.3853,0.4272
600,0.3772,-0.6488,0.7189,-8.5449,8.1177,1.5869
610,0.3843,-0.6311,0.7153,-8.4839,10.437,4.5776
620,0.3966,-0.5814,0.6926,-8.728,11.4746,5.0049
630,0.397,-0.5729,0.671,-7.2021,11.8408,3.2349
640,0.403,-0.5671,0.6553,-7.3853,10.6201,2.5635
650,0.4114,-0.5541,0.6661,-8.2397,7.6294,1.0986
660,0.4283,-0.5593,0.7174,-7.9956,6.5308,-0.4272
670,0.4318,-0.5675,0.7427,-7.1411,7.5684,-3.1738
680,0.4266,-0.5643,0.7373,-5.9204,8.7891,-4.5166
690,0.423,-0.5686,0.7338,-3.418,10.1929,-8.1787
700,0.4199,-0.5934,0.7153,-2.7466,11.1694,-9.5825
710,0.4205,-0.6023,0.6974,-1.8921,11.5356,-11.1694
