timestamp,aX,aY,aZ,gX,gY,gZ
0,-2.6245,1.223,-3.3519,-92.6514,205.6274,1.8311
10,-3.9999,2.4979,-4.0,-125.9155,65.7349,-44.9219
20,-3.9999,2.1923,-4.0,-75.9277,-686.4013,-302.4902
30,-3.9935,0.1541,-1.5992,-21.0571,-1012.0239,-413.0859
40,-3.9742,-1.2198,0.4091,4.4556,-1170.8984,-525.6348
50,-3.655,-3.9999,3.7863,-28.5034,-1167.6636,-510.1928
60,-2.5746,-3.9999,3.9999,-167.5415,-1044.1284,-148.7427
70,0.3802,-2.0535,3.9999,-164.7339,-782.2875,95.52
80,1.4646,-0.1506,3.4321,85.7544,-54.6265,130.0659
90,1.5051,-0.9138,2.3812,167.7246,107.605,-1.8311
100,1.5704,-0.9834,1.2034,200.4394,12.8174,-27.832
110,1.5902,-0.2649,1.4216,158.8745,-39.978,52.0019
120,1.4869,0.2719,1.2505,130.5542,-2.6245,44.5557
130,1.48,0.2163,0.8857,88.8061,41.3208,20.4468
140,1.5352,0.1029,0.5714,68.4204,39.1846,18.1274
150,1.502,-0.001,0.5532,41.8091,37.4756,18.7988
160,1.2992,-0.2809,0.4839,-18.0054,49.3774,25.6348
170,1.1729,-0.4215,0.436,-53.772,57.9834,34.6069
180,0.993,-0.7024,0.3787,-63.1714,56.3965,40.2222
190,0.9702,-0.7826,0.3977,-76.7212,47.3633,62.1948
200,1.035,-0.7252,0.4926,-78.4302,45.166,74.5239
210,1.0681,-0.6764,0.4791,-76.5991,53.2227,87.4634
220,1.0734,-0.5859,0.3076,-77.0874,57.8003,92.4072
230,1.0632,-0.5206,0.2518,-80.9326,56.0303,99.7925
240,1.0461,-0.4119,0.2832,-81.4819,52.3071,100.4028
250,1.0309,-0.3704,0.3392,-81.543,52.3071,99.1821
260,1.0011,-0.3397,0.4132,-84.7168,58.8989,99.1821
270,0.9833,-0.371,0.3859,-110.8398,84.9609,106.2622
280,0.9016,-0.3765,0.1763,-126.709,100.0976,114.9292
290,0.829,-0.2922,0.0474,-142.8223,123.352,130.3711
300,0.7008,-0.033,-0.1588,-142.395,125.4883,131.4697
310,0.6766,0.0822,-0.1532,-132.2021,114.563,116.0278
320,0.6505,0.1013,-0.0266,-127.0142,113.6475,102.478
330,0.6212,0.0233,-0.0142,-121.7041,133.606,84.5337
340,0.5078,-0.1073,-0.2046,-118.103,149.1699,83.374
350,0.4412,-0.1155,-0.3452,-104.0649,169.3115,88.8672
360,0.3495,0.0059,-0.5449,-97.3511,170.227,91.8579
370,0.3428,0.0995,-0.5485,-87.6465,158.2642,88.0737
380,0.3699,0.1442,-0.4103,-82.7637,155.0903,79.7729
390,0.3679,0.0945,-0.3807,-67.4438,169.8608,65.918
400,0.3158,0.0592,-0.4471,-56.3354,181.5185,64.0869
410,0.2811,0.0918,-0.4806,-37.7808,201.8432,64.8804
420,0.2278,0.1935,-0.5413,-31.5552,210.6933,64.6362
430,0.205,0.2079,-0.5771,-21.9727,225.647,59.9365
440,0.129,0.264,-0.6027,-14.9536,231.5063,58.6548
450,0.0747,0.3666,-0.5845,3.54,242.9809,55.2368
460,-0.0117,0.5198,-0.5488,8.667,249.6338,48.2788
470,-0.0544,0.4927,-0.524,10.7422,266.4795,31.3721
480,-0.1985,0.4497,-0.4967,10.3149,278.0151,28.4424
490,-0.3022,0.4711,-0.4722,4.0283,302.4292,26.7334
500,-0.5453,0.4724,-0.3673,-0.061,315.6738,24.9634
510,-0.6809,0.4675,-0.3301,-15.9912,348.3886,25.0244
520,-0.9668,0.4667,-0.2561,-30.9448,365.0512,24.292
530,-1.127,0.4602,-0.2129,-58.8989,402.2827,15.3809
540,-1.4949,0.3961,-0.2004,-71.6553,421.6919,6.2256
550,-1.7206,0.3496,-0.2002,-106.0791,457.4585,-15.0757
560,-2.2324,0.2793,-0.3215,-132.6904,472.0459,-26.123
570,-2.9749,0.0046,-0.3892,-203.8574,482.6049,-54.3823
580,-3.4868,-0.1548,-0.472,-271.4233,478.2715,-79.5898
590,-3.9999,-0.5061,-1.1317,-309.082,458.1909,-83.5571
600,-3.9999,-0.421,-1.7324,-400.3906,309.9365,-34.9731
610,-3.9883,2.0046,-3.7599,-459.0454,134.9487,-13.6108
