timestamp,aX,aY,aZ,gX,gY,gZ
700,0.1877,-0.4072,1.4161,-24.6582,2.9907,-3.8452
710,0.2191,-1.025,0.6205,-59.021,24.9023,-22.3999
720,0.2972,-1.2845,0.3472,-41.8091,46.7529,-6.6528
730,0.4279,-1.2107,0.0527,-7.2021,43.7012,18.4326
740,0.4668,-0.9597,0.0291,34.1187,19.8975,56.2134
750,0.5057,-0.5488,0.1515,32.959,10.6201,58.5937
760,0.5049,-0.4561,0.1681,15.5029,8.1177,41.4429
770,0.4683,-0.4891,0.1024,7.3853,7.5073,29.7241
780,0.4436,-0.5431,0.0916,4.6387,-2.4414,13.0005
790,0.4235,-0.627,0.175,8.9111,-9.4604,7.4463
800,0.4438,-0.6628,0.241,13.0615,-21.1182,-3.3569
810,0.486,-0.7845,0.4817,9.2773,-24.1089,-8.4229
820,0.4806,-0.8158,0.5757,2.9907,-10.8643,-14.2212
830,0.4414,-0.896,0.5328,-2.0142,1.709,-17.2729
840,0.4291,-0.964,0.455,-5.3101,20.813,-19.165
850,0.4349,-1.0251,0.3049,2.3804,26.4893,-15.7471
860,0.4453,-1.0049,0.2363,15.3198,30.5176,-5.3711
870,0.4395,-0.8975,0.1971,16.2964,29.1138,-1.5259
880,0.4299,-0.8634,0.1941,2.4414,25.8179,-1.2207
890,0.4246,-0.8654,0.2239,-8.1177,23.9868,-2.8687
900,0.4283,-0.8846,0.254,-19.8364,23.7427,-5.4932
910,0.4209,-0.9208,0.3381,-20.1416,26.3062,-4.8828
920,0.3979,-0.8938,0.3666,-20.3247,36.8652,-2.1973
930,0.3323,-0.8281,0.4022,-23.4985,42.9077,-3.6621
940,0.3164,-0.8289,0.4159,-39.5508,52.1851,-11.5967
950,0.3151,-0.9261,0.5521,-49.9268,54.9316,-16.2964
960,0.3135,-0.9908,0.6654,-64.6362,67.8101,-21.7895
970,0.3013,-1.0979,0.8308,-70.9229,82.5195,-23.2544
980,0.287,-1.1455,0.8147,-75.9277,124.4507,-24.9023
990,0.2247,-1.1508,0.6486,-74.0356,142.7612,-23.3765
