timestamp,aX,aY,aZ,gX,gY,gZ
0,-3.752,1.3746,-3.4191,-67.0166,354.5532,67.627
10,-3.9999,2.885,-4.0,-102.7222,142.9443,77.6367
20,-3.9999,4.0,-4.0,3.54,-255.5542,-138.1226
30,-3.9838,2.8278,-3.0411,205.2612,-1046.2036,-1024.4751
40,-3.9911,-3.2744,0.769,184.8755,-1119.4458,-1337.2191
50,-3.7782,-3.9999,2.7821,-258.667,-1097.229,-1144.104
60,-0.3905,-3.9999,3.9999,-381.4697,-1051.5137,-514.9536
70,2.0315,-0.6714,3.8073,-51.2695,-281.7993,435.6689
80,2.2484,0.3921,3.1423,44.9829,94.5434,322.998
90,2.2496,-1.1768,2.374,180.7251,108.7646,-93.3838
100,2.0045,-0.8872,2.2075,195.4956,44.8608,-48.1567
110,1.1833,1.3342,1.1727,170.6543,114.1968,143.3105
120,0.9734,1.5177,0.5386,140.564,170.0439,122.9248
130,0.9307,1.2273,0.0272,66.4063,190.8569,32.6538
140,0.9099,0.7894,-0.6827,16.3574,176.6968,31.25
150,0.8317,0.6403,-1.0538,-76.1719,138.3667,41.626
160,0.8165,0.3271,-1.0352,-99.6094,112.1216,26.3672
170,0.8132,-0.4199,-0.8761,-134.8267,67.0166,10.7422
180,0.8098,-0.5579,-0.7844,-147.2778,48.7671,29.1748
190,0.8346,-0.3373,-0.5942,-128.9673,21.1182,82.5195
200,0.8652,-0.2302,-0.5559,-117.6147,14.0381,96.7407
210,0.9299,-0.0885,-0.5016,-125.0,5.0049,109.5581
220,0.941,-0.0316,-0.4332,-134.5215,-0.6104,110.2295
230,0.9572,-0.0997,-0.2561,-138.9771,0.7324,106.2622
240,0.9316,-0.2048,-0.2283,-152.0996,20.813,108.8257
250,0.7972,-0.2986,-0.4965,-161.6821,36.1328,118.2861
260,0.7236,-0.2595,-0.6609,-179.3823,52.2461,139.0381
270,0.6346,-0.1024,-0.8101,-181.7627,52.0019,144.9585
280,0.6053,-0.063,-0.814,-183.8379,50.9644,145.6299
