timestamp,aX,aY,aZ,gX,gY,gZ
0,-0.9313,0.9521,-3.5248,-8.3618,-4.5166,-48.3398
10,-1.1257,0.9524,-3.9158,18.6157,-215.4541,-141.9067
20,-1.3279,0.363,-2.9742,48.8281,-360.7788,-202.1484
30,-1.2466,-0.0763,-1.8872,82.8247,-565.0635,-279.8462
40,-0.49,-1.2732,0.4734,68.9087,-606.8726,-288.6353
50,0.2036,-1.769,1.8251,72.0825,-581.7871,-217.4072
60,1.5129,-1.5723,3.7954,102.1118,-469.8486,-149.5361
70,1.806,-1.2804,3.4799,86.4258,-108.3984,-52.9785
80,1.7251,-1.1493,1.2559,34.5459,13.916,-15.4419
90,1.5698,-0.8107,0.6165,-8.8501,48.1567,65.0024
100,1.3372,-0.031,0.3877,-1.9531,35.7056,68.3594
110,1.182,-0.1204,0.2609,14.5264,46.2036,23.0713
120,1.1036,-0.1798,0.115,16.5405,60.1807,14.3433
130,0.949,-0.0878,-0.1091,2.5635,71.228,28.0762
140,0.8799,-0.0292,-0.2155,-9.3994,74.8291,35.8887
150,0.7819,-0.0087,-0.4564,-34.2407,82.7026,44.9219
160,0.7582,-0.019,-0.5188,-46.1426,80.2612,49.8047
170,0.7557,-0.0078,-0.5016,-68.5425,68.0542,61.2793
180,0.7644,0.0038,-0.4786,-85.7544,63.5376,66.3452
190,0.7693,-0.0022,-0.4877,-90.3931,64.9414,66.3452
200,0.7607,-0.0122,-0.5323,-87.3413,69.8242,65.5518
210,0.7275,0.0026,-0.6119,-85.9375,71.2891,65.0635
220,0.7201,0.0073,-0.6417,-81.604,72.2046,60.0586
230,0.7136,-0.0305,-0.6989,-73.7305,71.167,57.4951
240,0.7133,-0.0656,-0.7141,-61.5845,67.9932,58.5937
250,0.7043,-0.1509,-0.7046,-55.1147,67.2607,62.439
260,0.6951,-0.176,-0.7052,-38.8794,70.1904,75.3784
270,0.6703,-0.141,-0.7079,-39.978,72.3267,82.5195
280,0.6689,-0.1014,-0.7256,-58.6548,77.3926,88.501
290,0.5956,-0.1019,-0.6981,-36.5601,78.0029,88.8061
300,0.606,-0.1464,-0.6108,43.2129,82.0312,99.6094
310,0.6277,-0.1317,-0.7109,1.2207,96.9849,109.314
320,0.5822,-0.121,-0.8641,-27.771,107.7881,129.0894
330,0.5155,-0.0078,-0.9033,-31.4331,98.6328,139.7095
340,0.4932,0.0908,-0.8168,-50.354,88.0127,145.813
350,0.4479,0.1655,-0.8058,-50.1709,92.2241,141.2354
360,0.4357,0.1437,-0.8599,-45.6543,96.1304,135.9863
370,0.3883,0.2083,-0.8308,-45.166,93.3838,137.9395
380,0.3467,0.2834,-0.8053,-41.1987,95.0317,129.0283
390,0.2487,0.2363,-0.8503,-31.0059,98.2056,115.9668
400,0.2056,0.1875,-0.9135,-10.1318,101.4404,99.7925
410,0.139,0.1864,-1.0055,-3.418,98.3887,98.0835
420,0.1244,0.2408,-0.9594,15.625,86.3037,97.5952
430,0.1144,0.3685,-0.8096,26.1841,84.1675,95.3369
440,0.1014,0.4208,-0.796,44.4336,91.1255,84.7778
450,0.0708,0.4647,-0.907,51.8799,94.9097,77.2705
460,0.0728,0.4636,-0.9458,57.1899,90.5151,65.8569
470,0.1023,0.4561,-0.881,44.1284,84.2285,63.8428
480,0.108,0.4816,-0.7939,0.3052,77.5757,62.9272
490,0.0533,0.5562,-0.5939,-22.2168,80.9326,57.4341
500,-0.0027,0.511,-0.5432,-20.9961,103.7598,34.9121
510,-0.1244,0.301,-0.6808,-8.5449,118.8354,27.2217
520,-0.1921,0.2771,-0.8878,-9.5215,134.1553,30.7617
530,-0.2062,0.368,-0.8817,-19.8975,131.7139,34.79
540,-0.2318,0.5385,-0.8459,-12.2681,128.7842,27.8931
550,-0.239,0.5685,-0.8774,-10.2539,132.2021,2.0142
560,-0.2483,0.5081,-0.8083,-20.874,130.9204,-12.085
